rep_id,territory_id,territory_name,state,district,tehsil_list
REP_0444,TER_0444,akola_west_444,Maharashtra,Akola,"[""Akola_T129"", ""Akola_T130"", ""Akola_T131"", ""Akola_T132"", ""Akola_T133"", ""Akola_T134"", ""Akola_T135"", ""Akola_T136"", ""Akola_T137""]"
REP_0445,TER_0445,sirsa_central_445,Haryana,Sirsa,"[""Sirsa_T126"", ""Sirsa_T127"", ""Sirsa_T128"", ""Sirsa_T129"", ""Sirsa_T130"", ""Sirsa_T131"", ""Sirsa_T132"", ""Sirsa_T133"", ""Sirsa_T134"", ""Sirsa_T135"", ""Sirsa_T136"", ""Sirsa_T137"", ""Sirsa_T138""]"
REP_0446,TER_0446,amravati_north_446,Maharashtra,Amravati,"[""Amravati_T132"", ""Amravati_T133"", ""Amravati_T134"", ""Amravati_T135"", ""Amravati_T136"", ""Amravati_T137"", ""Amravati_T138""]"
REP_0447,TER_0447,ludhiana_south_447,Punjab,Ludhiana,"[""Ludhiana_T128"", ""Ludhiana_T129"", ""Ludhiana_T130"", ""Ludhiana_T131"", ""Ludhiana_T132"", ""Ludhiana_T133"", ""Ludhiana_T134"", ""Ludhiana_T135"", ""Ludhiana_T136"", ""Ludhiana_T137"", ""Ludhiana_T138"", ""Ludhiana_T139"", ""Ludhiana_T140""]"
REP_0448,TER_0448,kalaburagi_east_448,Karnataka,Kalaburagi,"[""Kalaburagi_T122"", ""Kalaburagi_T123"", ""Kalaburagi_T124"", ""Kalaburagi_T125"", ""Kalaburagi_T126"", ""Kalaburagi_T127"", ""Kalaburagi_T128"", ""Kalaburagi_T129"", ""Kalaburagi_T130"", ""Kalaburagi_T131"", ""Kalaburagi_T132"", ""Kalaburagi_T133""]"
REP_0449,TER_0449,jaipur_west_449,Rajasthan,Jaipur,"[""Jaipur_T124"", ""Jaipur_T125"", ""Jaipur_T126"", ""Jaipur_T127"", ""Jaipur_T128"", ""Jaipur_T129"", ""Jaipur_T130"", ""Jaipur_T131"", ""Jaipur_T132""]"
REP_0450,TER_0450,ujjain_central_450,Madhya Pradesh,Ujjain,"[""Ujjain_T139"", ""Ujjain_T140"", ""Ujjain_T141"", ""Ujjain_T142"", ""Ujjain_T143"", ""Ujjain_T144"", ""Ujjain_T145"", ""Ujjain_T146"", ""Ujjain_T147"", ""Ujjain_T148"", ""Ujjain_T149"", ""Ujjain_T150""]"
REP_0451,TER_0451,bathinda_north_451,Punjab,Bathinda,"[""Bathinda_T146"", ""Bathinda_T147"", ""Bathinda_T148"", ""Bathinda_T149"", ""Bathinda_T150"", ""Bathinda_T151"", ""Bathinda_T152"", ""Bathinda_T153"", ""Bathinda_T154"", ""Bathinda_T155"", ""Bathinda_T156"", ""Bathinda_T157"", ""Bathinda_T158""]"
REP_0452,TER_0452,indore_south_452,Madhya Pradesh,Indore,"[""Indore_T128"", ""Indore_T129"", ""Indore_T130"", ""Indore_T131"", ""Indore_T132"", ""Indore_T133"", ""Indore_T134"", ""Indore_T135"", ""Indore_T136"", ""Indore_T137"", ""Indore_T138"", ""Indore_T139""]"
REP_0453,TER_0453,rajkot_east_453,Gujarat,Rajkot,"[""Rajkot_T108"", ""Rajkot_T109"", ""Rajkot_T110"", ""Rajkot_T111"", ""Rajkot_T112"", ""Rajkot_T113"", ""Rajkot_T114"", ""Rajkot_T115"", ""Rajkot_T116""]"
REP_0454,TER_0454,patiala_west_454,Punjab,Patiala,"[""Patiala_T125"", ""Patiala_T126"", ""Patiala_T127"", ""Patiala_T128"", ""Patiala_T129"", ""Patiala_T130"", ""Patiala_T131"", ""Patiala_T132""]"
REP_0455,TER_0455,nadia_central_455,West Bengal,Nadia,"[""Nadia_T118"", ""Nadia_T119"", ""Nadia_T120"", ""Nadia_T121"", ""Nadia_T122"", ""Nadia_T123""]"
REP_0456,TER_0456,karnal_north_456,Haryana,Karnal,"[""Karnal_T135"", ""Karnal_T136"", ""Karnal_T137"", ""Karnal_T138"", ""Karnal_T139"", ""Karnal_T140"", ""Karnal_T141""]"
REP_0457,TER_0457,muzaffarpur_south_457,Bihar,Muzaffarpur,"[""Muzaffarpur_T133"", ""Muzaffarpur_T134"", ""Muzaffarpur_T135"", ""Muzaffarpur_T136"", ""Muzaffarpur_T137"", ""Muzaffarpur_T138"", ""Muzaffarpur_T139"", ""Muzaffarpur_T140"", ""Muzaffarpur_T141"", ""Muzaffarpur_T142"", ""Muzaffarpur_T143"", ""Muzaffarpur_T144""]"
REP_0458,TER_0458,vijayapura_east_458,Karnataka,Vijayapura,"[""Vijayapura_T133"", ""Vijayapura_T134"", ""Vijayapura_T135"", ""Vijayapura_T136"", ""Vijayapura_T137"", ""Vijayapura_T138"", ""Vijayapura_T139"", ""Vijayapura_T140"", ""Vijayapura_T141""]"
REP_0459,TER_0459,meerut_west_459,Uttar Pradesh,Meerut,"[""Meerut_T132"", ""Meerut_T133"", ""Meerut_T134"", ""Meerut_T135"", ""Meerut_T136"", ""Meerut_T137"", ""Meerut_T138"", ""Meerut_T139""]"
REP_0460,TER_0460,mehsana_central_460,Gujarat,Mehsana,"[""Mehsana_T127"", ""Mehsana_T128"", ""Mehsana_T129"", ""Mehsana_T130"", ""Mehsana_T131"", ""Mehsana_T132"", ""Mehsana_T133"", ""Mehsana_T134"", ""Mehsana_T135"", ""Mehsana_T136"", ""Mehsana_T137"", ""Mehsana_T138"", ""Mehsana_T139"", ""Mehsana_T140""]"
REP_0461,TER_0461,amritsar_north_461,Punjab,Amritsar,"[""Amritsar_T132"", ""Amritsar_T133"", ""Amritsar_T134"", ""Amritsar_T135"", ""Amritsar_T136"", ""Amritsar_T137"", ""Amritsar_T138"", ""Amritsar_T139"", ""Amritsar_T140"", ""Amritsar_T141"", ""Amritsar_T142"", ""Amritsar_T143"", ""Amritsar_T144""]"
REP_0462,TER_0462,rohtak_south_462,Haryana,Rohtak,"[""Rohtak_T138"", ""Rohtak_T139"", ""Rohtak_T140"", ""Rohtak_T141"", ""Rohtak_T142"", ""Rohtak_T143""]"
REP_0463,TER_0463,patna_east_463,Bihar,Patna,"[""Patna_T147"", ""Patna_T148"", ""Patna_T149"", ""Patna_T150"", ""Patna_T151"", ""Patna_T152"", ""Patna_T153"", ""Patna_T154"", ""Patna_T155"", ""Patna_T156"", ""Patna_T157"", ""Patna_T158"", ""Patna_T159"", ""Patna_T160""]"
REP_0464,TER_0464,hisar_west_464,Haryana,Hisar,"[""Hisar_T132"", ""Hisar_T133"", ""Hisar_T134"", ""Hisar_T135"", ""Hisar_T136"", ""Hisar_T137"", ""Hisar_T138"", ""Hisar_T139"", ""Hisar_T140""]"
REP_0465,TER_0465,varanasi_central_465,Uttar Pradesh,Varanasi,"[""Varanasi_T143"", ""Varanasi_T144"", ""Varanasi_T145"", ""Varanasi_T146"", ""Varanasi_T147"", ""Varanasi_T148"", ""Varanasi_T149""]"
REP_0466,TER_0466,bharatpur_north_466,Rajasthan,Bharatpur,"[""Bharatpur_T153"", ""Bharatpur_T154"", ""Bharatpur_T155"", ""Bharatpur_T156"", ""Bharatpur_T157"", ""Bharatpur_T158"", ""Bharatpur_T159"", ""Bharatpur_T160"", ""Bharatpur_T161"", ""Bharatpur_T162"", ""Bharatpur_T163"", ""Bharatpur_T164"", ""Bharatpur_T165""]"
REP_0467,TER_0467,jalgaon_south_467,Maharashtra,Jalgaon,"[""Jalgaon_T140"", ""Jalgaon_T141"", ""Jalgaon_T142"", ""Jalgaon_T143"", ""Jalgaon_T144"", ""Jalgaon_T145"", ""Jalgaon_T146"", ""Jalgaon_T147""]"
REP_0468,TER_0468,lucknow_east_468,Uttar Pradesh,Lucknow,"[""Lucknow_T149"", ""Lucknow_T150"", ""Lucknow_T151"", ""Lucknow_T152"", ""Lucknow_T153"", ""Lucknow_T154"", ""Lucknow_T155"", ""Lucknow_T156"", ""Lucknow_T157"", ""Lucknow_T158"", ""Lucknow_T159"", ""Lucknow_T160"", ""Lucknow_T161""]"
REP_0469,TER_0469,ratlam_west_469,Madhya Pradesh,Ratlam,"[""Ratlam_T138"", ""Ratlam_T139"", ""Ratlam_T140"", ""Ratlam_T141"", ""Ratlam_T142"", ""Ratlam_T143"", ""Ratlam_T144"", ""Ratlam_T145"", ""Ratlam_T146"", ""Ratlam_T147"", ""Ratlam_T148"", ""Ratlam_T149"", ""Ratlam_T150"", ""Ratlam_T151""]"
REP_0470,TER_0470,bikaner_central_470,Rajasthan,Bikaner,"[""Bikaner_T143"", ""Bikaner_T144"", ""Bikaner_T145"", ""Bikaner_T146"", ""Bikaner_T147"", ""Bikaner_T148"", ""Bikaner_T149"", ""Bikaner_T150"", ""Bikaner_T151"", ""Bikaner_T152"", ""Bikaner_T153"", ""Bikaner_T154"", ""Bikaner_T155"", ""Bikaner_T156""]"
REP_0471,TER_0471,kanpur_nagar_north_471,Uttar Pradesh,Kanpur Nagar,"[""Kanpur_Nagar_T150"", ""Kanpur_Nagar_T151"", ""Kanpur_Nagar_T152"", ""Kanpur_Nagar_T153"", ""Kanpur_Nagar_T154"", ""Kanpur_Nagar_T155"", ""Kanpur_Nagar_T156"", ""Kanpur_Nagar_T157"", ""Kanpur_Nagar_T158"", ""Kanpur_Nagar_T159"", ""Kanpur_Nagar_T160""]"
REP_0472,TER_0472,sikar_south_472,Rajasthan,Sikar,"[""Sikar_T145"", ""Sikar_T146"", ""Sikar_T147"", ""Sikar_T148"", ""Sikar_T149"", ""Sikar_T150"", ""Sikar_T151"", ""Sikar_T152"", ""Sikar_T153"", ""Sikar_T154"", ""Sikar_T155"", ""Sikar_T156"", ""Sikar_T157""]"
REP_0473,TER_0473,sehore_east_473,Madhya Pradesh,Sehore,"[""Sehore_T131"", ""Sehore_T132"", ""Sehore_T133"", ""Sehore_T134"", ""Sehore_T135"", ""Sehore_T136"", ""Sehore_T137"", ""Sehore_T138"", ""Sehore_T139"", ""Sehore_T140"", ""Sehore_T141"", ""Sehore_T142"", ""Sehore_T143"", ""Sehore_T144""]"
REP_0474,TER_0474,ahmedabad_west_474,Gujarat,Ahmedabad,"[""Ahmedabad_T130"", ""Ahmedabad_T131"", ""Ahmedabad_T132"", ""Ahmedabad_T133"", ""Ahmedabad_T134"", ""Ahmedabad_T135"", ""Ahmedabad_T136"", ""Ahmedabad_T137"", ""Ahmedabad_T138"", ""Ahmedabad_T139"", ""Ahmedabad_T140"", ""Ahmedabad_T141""]"
REP_0475,TER_0475,agra_central_475,Uttar Pradesh,Agra,"[""Agra_T134"", ""Agra_T135"", ""Agra_T136"", ""Agra_T137"", ""Agra_T138"", ""Agra_T139"", ""Agra_T140"", ""Agra_T141"", ""Agra_T142"", ""Agra_T143"", ""Agra_T144"", ""Agra_T145"", ""Agra_T146"", ""Agra_T147""]"
REP_0476,TER_0476,bardhaman_north_476,West Bengal,Bardhaman,"[""Bardhaman_T143"", ""Bardhaman_T144"", ""Bardhaman_T145"", ""Bardhaman_T146"", ""Bardhaman_T147"", ""Bardhaman_T148"", ""Bardhaman_T149"", ""Bardhaman_T150"", ""Bardhaman_T151"", ""Bardhaman_T152"", ""Bardhaman_T153"", ""Bardhaman_T154"", ""Bardhaman_T155""]"
REP_0477,TER_0477,akola_south_477,Maharashtra,Akola,"[""Akola_T138"", ""Akola_T139"", ""Akola_T140"", ""Akola_T141"", ""Akola_T142"", ""Akola_T143"", ""Akola_T144"", ""Akola_T145""]"
REP_0478,TER_0478,sirsa_east_478,Haryana,Sirsa,"[""Sirsa_T139"", ""Sirsa_T140"", ""Sirsa_T141"", ""Sirsa_T142"", ""Sirsa_T143"", ""Sirsa_T144"", ""Sirsa_T145"", ""Sirsa_T146"", ""Sirsa_T147"", ""Sirsa_T148"", ""Sirsa_T149"", ""Sirsa_T150"", ""Sirsa_T151""]"
REP_0479,TER_0479,amravati_west_479,Maharashtra,Amravati,"[""Amravati_T139"", ""Amravati_T140"", ""Amravati_T141"", ""Amravati_T142"", ""Amravati_T143"", ""Amravati_T144"", ""Amravati_T145"", ""Amravati_T146"", ""Amravati_T147"", ""Amravati_T148"", ""Amravati_T149"", ""Amravati_T150"", ""Amravati_T151""]"
REP_0480,TER_0480,ludhiana_central_480,Punjab,Ludhiana,"[""Ludhiana_T141"", ""Ludhiana_T142"", ""Ludhiana_T143"", ""Ludhiana_T144"", ""Ludhiana_T145"", ""Ludhiana_T146"", ""Ludhiana_T147"", ""Ludhiana_T148"", ""Ludhiana_T149"", ""Ludhiana_T150""]"
REP_0481,TER_0481,kalaburagi_north_481,Karnataka,Kalaburagi,"[""Kalaburagi_T134"", ""Kalaburagi_T135"", ""Kalaburagi_T136"", ""Kalaburagi_T137"", ""Kalaburagi_T138"", ""Kalaburagi_T139"", ""Kalaburagi_T140"", ""Kalaburagi_T141"", ""Kalaburagi_T142""]"
REP_0482,TER_0482,jaipur_south_482,Rajasthan,Jaipur,"[""Jaipur_T133"", ""Jaipur_T134"", ""Jaipur_T135"", ""Jaipur_T136"", ""Jaipur_T137"", ""Jaipur_T138"", ""Jaipur_T139"", ""Jaipur_T140"", ""Jaipur_T141"", ""Jaipur_T142""]"
REP_0483,TER_0483,ujjain_east_483,Madhya Pradesh,Ujjain,"[""Ujjain_T151"", ""Ujjain_T152"", ""Ujjain_T153"", ""Ujjain_T154"", ""Ujjain_T155"", ""Ujjain_T156"", ""Ujjain_T157"", ""Ujjain_T158"", ""Ujjain_T159"", ""Ujjain_T160"", ""Ujjain_T161"", ""Ujjain_T162"", ""Ujjain_T163"", ""Ujjain_T164""]"
REP_0484,TER_0484,bathinda_west_484,Punjab,Bathinda,"[""Bathinda_T159"", ""Bathinda_T160"", ""Bathinda_T161"", ""Bathinda_T162"", ""Bathinda_T163"", ""Bathinda_T164"", ""Bathinda_T165"", ""Bathinda_T166"", ""Bathinda_T167"", ""Bathinda_T168"", ""Bathinda_T169"", ""Bathinda_T170"", ""Bathinda_T171""]"
REP_0485,TER_0485,indore_central_485,Madhya Pradesh,Indore,"[""Indore_T140"", ""Indore_T141"", ""Indore_T142"", ""Indore_T143"", ""Indore_T144"", ""Indore_T145"", ""Indore_T146"", ""Indore_T147"", ""Indore_T148""]"
REP_0486,TER_0486,rajkot_north_486,Gujarat,Rajkot,"[""Rajkot_T117"", ""Rajkot_T118"", ""Rajkot_T119"", ""Rajkot_T120"", ""Rajkot_T121"", ""Rajkot_T122"", ""Rajkot_T123"", ""Rajkot_T124"", ""Rajkot_T125"", ""Rajkot_T126""]"
REP_0487,TER_0487,patiala_south_487,Punjab,Patiala,"[""Patiala_T133"", ""Patiala_T134"", ""Patiala_T135"", ""Patiala_T136"", ""Patiala_T137"", ""Patiala_T138"", ""Patiala_T139"", ""Patiala_T140"", ""Patiala_T141"", ""Patiala_T142"", ""Patiala_T143"", ""Patiala_T144"", ""Patiala_T145""]"
REP_0488,TER_0488,nadia_east_488,West Bengal,Nadia,"[""Nadia_T124"", ""Nadia_T125"", ""Nadia_T126"", ""Nadia_T127"", ""Nadia_T128"", ""Nadia_T129"", ""Nadia_T130""]"
REP_0489,TER_0489,karnal_west_489,Haryana,Karnal,"[""Karnal_T142"", ""Karnal_T143"", ""Karnal_T144"", ""Karnal_T145"", ""Karnal_T146"", ""Karnal_T147"", ""Karnal_T148"", ""Karnal_T149"", ""Karnal_T150"", ""Karnal_T151""]"
REP_0490,TER_0490,muzaffarpur_central_490,Bihar,Muzaffarpur,"[""Muzaffarpur_T145"", ""Muzaffarpur_T146"", ""Muzaffarpur_T147"", ""Muzaffarpur_T148"", ""Muzaffarpur_T149"", ""Muzaffarpur_T150"", ""Muzaffarpur_T151"", ""Muzaffarpur_T152"", ""Muzaffarpur_T153""]"
REP_0491,TER_0491,vijayapura_north_491,Karnataka,Vijayapura,"[""Vijayapura_T142"", ""Vijayapura_T143"", ""Vijayapura_T144"", ""Vijayapura_T145"", ""Vijayapura_T146"", ""Vijayapura_T147"", ""Vijayapura_T148"", ""Vijayapura_T149"", ""Vijayapura_T150"", ""Vijayapura_T151""]"
REP_0492,TER_0492,meerut_south_492,Uttar Pradesh,Meerut,"[""Meerut_T140"", ""Meerut_T141"", ""Meerut_T142"", ""Meerut_T143"", ""Meerut_T144"", ""Meerut_T145"", ""Meerut_T146"", ""Meerut_T147"", ""Meerut_T148"", ""Meerut_T149"", ""Meerut_T150""]"
REP_0493,TER_0493,mehsana_east_493,Gujarat,Mehsana,"[""Mehsana_T141"", ""Mehsana_T142"", ""Mehsana_T143"", ""Mehsana_T144"", ""Mehsana_T145"", ""Mehsana_T146"", ""Mehsana_T147"", ""Mehsana_T148"", ""Mehsana_T149"", ""Mehsana_T150"", ""Mehsana_T151""]"
REP_0494,TER_0494,amritsar_west_494,Punjab,Amritsar,"[""Amritsar_T145"", ""Amritsar_T146"", ""Amritsar_T147"", ""Amritsar_T148"", ""Amritsar_T149"", ""Amritsar_T150"", ""Amritsar_T151"", ""Amritsar_T152"", ""Amritsar_T153"", ""Amritsar_T154"", ""Amritsar_T155"", ""Amritsar_T156"", ""Amritsar_T157"", ""Amritsar_T158""]"
REP_0495,TER_0495,rohtak_central_495,Haryana,Rohtak,"[""Rohtak_T144"", ""Rohtak_T145"", ""Rohtak_T146"", ""Rohtak_T147"", ""Rohtak_T148"", ""Rohtak_T149"", ""Rohtak_T150""]"
REP_0496,TER_0496,patna_north_496,Bihar,Patna,"[""Patna_T161"", ""Patna_T162"", ""Patna_T163"", ""Patna_T164"", ""Patna_T165"", ""Patna_T166"", ""Patna_T167"", ""Patna_T168""]"
REP_0497,TER_0497,hisar_south_497,Haryana,Hisar,"[""Hisar_T141"", ""Hisar_T142"", ""Hisar_T143"", ""Hisar_T144"", ""Hisar_T145"", ""Hisar_T146"", ""Hisar_T147"", ""Hisar_T148""]"
REP_0498,TER_0498,varanasi_east_498,Uttar Pradesh,Varanasi,"[""Varanasi_T150"", ""Varanasi_T151"", ""Varanasi_T152"", ""Varanasi_T153"", ""Varanasi_T154"", ""Varanasi_T155"", ""Varanasi_T156"", ""Varanasi_T157"", ""Varanasi_T158""]"
REP_0499,TER_0499,bharatpur_west_499,Rajasthan,Bharatpur,"[""Bharatpur_T166"", ""Bharatpur_T167"", ""Bharatpur_T168"", ""Bharatpur_T169"", ""Bharatpur_T170"", ""Bharatpur_T171"", ""Bharatpur_T172"", ""Bharatpur_T173"", ""Bharatpur_T174"", ""Bharatpur_T175"", ""Bharatpur_T176"", ""Bharatpur_T177""]"
REP_0500,TER_0500,jalgaon_central_500,Maharashtra,Jalgaon,"[""Jalgaon_T148"", ""Jalgaon_T149"", ""Jalgaon_T150"", ""Jalgaon_T151"", ""Jalgaon_T152"", ""Jalgaon_T153"", ""Jalgaon_T154"", ""Jalgaon_T155""]"
