id,campaign_product,campaign_crop,grower_id,message_sent_date,delivered_status,opened_status,clicked_status
WAM_RABI25_01320,Tilt 250 EC,wheat,GRW_01772,2025-10-06,true,true,false
WAM_RABI25_01321,Tilt 250 EC,wheat,GRW_01773,2026-03-18,true,false,false
WAM_RABI25_01322,Score 250 EC,mustard,GRW_01775,2025-11-19,true,false,false
WAM_RABI25_01323,Tilt 250 EC,wheat,GRW_01776,2026-02-21,true,false,false
WAM_RABI25_01324,Tilt 250 EC,wheat,GRW_01777,2025-11-09,true,true,false
WAM_RABI25_01325,Tilt 250 EC,wheat,GRW_01778,2025-10-26,true,false,false
WAM_RABI25_01326,Amistar 250 SC,chickpea,GRW_01779,2025-10-25,true,false,false
WAM_RABI25_01327,Kavach 75 WP,potato,GRW_01780,2025-10-12,true,false,false
WAM_RABI25_01328,Tilt 250 EC,wheat,GRW_01782,2026-01-20,true,false,false
WAM_RABI25_01329,Tilt 250 EC,wheat,GRW_01783,2026-02-28,true,false,false
WAM_RABI25_01330,Score 250 EC,mustard,GRW_01784,2025-12-05,true,false,false
WAM_RABI25_01331,Amistar 250 SC,lentil,GRW_01785,2026-02-22,true,false,false
WAM_RABI25_01332,Tilt 250 EC,wheat,GRW_01786,2025-10-22,true,false,false
WAM_RABI25_01333,Score 250 EC,mustard,GRW_01787,2025-11-27,true,false,false
WAM_RABI25_01334,Amistar 250 SC,barley,GRW_01789,2025-12-28,true,false,false
WAM_RABI25_01335,Kavach 75 WP,potato,GRW_01790,2026-01-25,true,false,false
WAM_RABI25_01336,Amistar 250 SC,chickpea,GRW_01792,2025-11-19,true,false,false
WAM_RABI25_01337,Tilt 250 EC,wheat,GRW_01793,2026-02-06,true,true,false
WAM_RABI25_01338,Score 250 EC,mustard,GRW_01795,2025-10-17,true,false,false
WAM_RABI25_01339,Amistar 250 SC,cumin,GRW_01796,2025-12-03,false,false,false
WAM_RABI25_01340,Tilt 250 EC,wheat,GRW_01798,2026-01-02,true,false,false
WAM_RABI25_01341,Tilt 250 EC,wheat,GRW_01799,2025-12-28,true,false,false
WAM_RABI25_01342,Tilt 250 EC,wheat,GRW_01800,2026-03-23,true,true,false
WAM_RABI25_01343,Score 250 EC,mustard,GRW_01801,2025-10-12,true,true,true
WAM_RABI25_01344,Tilt 250 EC,wheat,GRW_01802,2026-01-28,true,true,true
WAM_RABI25_01345,Amistar 250 SC,cumin,GRW_01805,2025-10-20,true,true,false
WAM_RABI25_01346,Amistar 250 SC,barley,GRW_01806,2026-01-02,true,true,false
WAM_RABI25_01347,Amistar 250 SC,barley,GRW_01807,2026-01-10,true,false,false
WAM_RABI25_01348,Score 250 EC,safflower,GRW_01809,2026-03-27,true,false,false
WAM_RABI25_01349,Amistar 250 SC,cumin,GRW_01810,2025-11-15,true,false,false
WAM_RABI25_01350,Tilt 250 EC,wheat,GRW_01811,2025-12-21,true,false,false
WAM_RABI25_01351,Tilt 250 EC,wheat,GRW_01812,2025-11-12,true,false,false
WAM_RABI25_01352,Amistar 250 SC,chickpea,GRW_01813,2026-03-22,true,false,false
WAM_RABI25_01353,Score 250 EC,mustard,GRW_01814,2025-10-31,true,true,false
WAM_RABI25_01354,Amistar 250 SC,barley,GRW_01815,2025-10-18,true,true,true
WAM_RABI25_01355,Tilt 250 EC,wheat,GRW_01816,2025-10-20,true,false,false
WAM_RABI25_01356,Tilt 250 EC,wheat,GRW_01817,2025-10-08,true,false,false
WAM_RABI25_01357,Tilt 250 EC,wheat,GRW_01820,2025-10-16,true,false,false
WAM_RABI25_01358,Amistar 250 SC,barley,GRW_01821,2026-03-19,true,true,false
WAM_RABI25_01359,Tilt 250 EC,wheat,GRW_01822,2025-12-29,false,false,false
WAM_RABI25_01360,Tilt 250 EC,wheat,GRW_01823,2025-11-05,true,false,false
WAM_RABI25_01361,Amistar 250 SC,lentil,GRW_01824,2025-10-09,true,false,false
WAM_RABI25_01362,Tilt 250 EC,wheat,GRW_01825,2025-11-23,true,false,false
WAM_RABI25_01363,Tilt 250 EC,wheat,GRW_01826,2026-03-31,true,false,false
WAM_RABI25_01364,Amistar 250 SC,chickpea,GRW_01827,2025-11-12,true,false,false
WAM_RABI25_01365,Tilt 250 EC,wheat,GRW_01829,2025-11-15,true,false,false
WAM_RABI25_01366,Tilt 250 EC,wheat,GRW_01832,2025-12-01,true,false,false
WAM_RABI25_01367,Score 250 EC,mustard,GRW_01833,2026-03-15,true,false,false
WAM_RABI25_01368,Tilt 250 EC,wheat,GRW_01834,2026-02-25,true,false,false
WAM_RABI25_01369,Tilt 250 EC,wheat,GRW_01835,2025-10-14,true,false,false
WAM_RABI25_01370,Amistar 250 SC,barley,GRW_01836,2025-10-06,true,false,false
WAM_RABI25_01371,Tilt 250 EC,wheat,GRW_01838,2025-10-06,true,false,false
WAM_RABI25_01372,Tilt 250 EC,wheat,GRW_01839,2026-01-06,true,true,true
WAM_RABI25_01373,Amistar 250 SC,lentil,GRW_01840,2026-02-06,true,false,false
WAM_RABI25_01374,Tilt 250 EC,wheat,GRW_01841,2025-10-21,false,false,false
WAM_RABI25_01375,Amistar 250 SC,lentil,GRW_01843,2025-12-08,true,false,false
WAM_RABI25_01376,Score 250 EC,mustard,GRW_01844,2026-02-17,true,false,false
WAM_RABI25_01377,Score 250 EC,safflower,GRW_01845,2025-11-09,true,false,false
WAM_RABI25_01378,Tilt 250 EC,wheat,GRW_01846,2025-12-20,true,false,false
WAM_RABI25_01379,Tilt 250 EC,wheat,GRW_01847,2025-10-06,true,false,false
WAM_RABI25_01380,Tilt 250 EC,wheat,GRW_01849,2025-11-12,true,false,false
WAM_RABI25_01381,Tilt 250 EC,wheat,GRW_01851,2025-12-07,true,false,false
WAM_RABI25_01382,Tilt 250 EC,wheat,GRW_01852,2026-02-02,true,false,false
WAM_RABI25_01383,Score 250 EC,safflower,GRW_01853,2025-12-03,true,true,false
WAM_RABI25_01384,Tilt 250 EC,wheat,GRW_01854,2025-11-24,true,false,false
WAM_RABI25_01385,Amistar 250 SC,barley,GRW_01856,2025-11-05,true,false,false
WAM_RABI25_01386,Tilt 250 EC,wheat,GRW_01859,2025-10-15,true,false,false
WAM_RABI25_01387,Tilt 250 EC,wheat,GRW_01861,2025-10-14,true,false,false
WAM_RABI25_01388,Tilt 250 EC,wheat,GRW_01862,2025-10-11,true,false,false
WAM_RABI25_01389,Tilt 250 EC,wheat,GRW_01863,2025-10-31,true,false,false
WAM_RABI25_01390,Tilt 250 EC,wheat,GRW_01864,2025-12-14,true,false,false
WAM_RABI25_01391,Amistar 250 SC,lentil,GRW_01867,2025-12-01,true,false,false
WAM_RABI25_01392,Score 250 EC,mustard,GRW_01869,2025-10-06,true,true,false
WAM_RABI25_01393,Score 250 EC,mustard,GRW_01871,2025-11-29,true,false,false
WAM_RABI25_01394,Amistar 250 SC,barley,GRW_01872,2025-10-23,true,true,false
WAM_RABI25_01395,Tilt 250 EC,wheat,GRW_01873,2026-03-06,true,false,false
WAM_RABI25_01396,Tilt 250 EC,wheat,GRW_01875,2025-10-09,false,false,false
WAM_RABI25_01397,Amistar 250 SC,chickpea,GRW_01876,2025-11-11,true,true,true
WAM_RABI25_01398,Tilt 250 EC,wheat,GRW_01877,2025-10-24,true,true,false
WAM_RABI25_01399,Amistar 250 SC,lentil,GRW_01878,2025-10-14,true,false,false
WAM_RABI25_01400,Score 250 EC,mustard,GRW_01880,2025-12-21,true,false,false
WAM_RABI25_01401,Tilt 250 EC,wheat,GRW_01883,2025-12-13,true,false,false
WAM_RABI25_01402,Tilt 250 EC,wheat,GRW_01885,2025-10-15,true,false,false
WAM_RABI25_01403,Amistar 250 SC,barley,GRW_01886,2026-02-03,true,true,false
WAM_RABI25_01404,Tilt 250 EC,wheat,GRW_01888,2026-01-16,true,false,false
WAM_RABI25_01405,Amistar 250 SC,lentil,GRW_01889,2025-10-12,true,false,false
WAM_RABI25_01406,Tilt 250 EC,wheat,GRW_01890,2025-10-29,true,false,false
WAM_RABI25_01407,Tilt 250 EC,wheat,GRW_01892,2025-10-31,true,true,true
WAM_RABI25_01408,Score 250 EC,mustard,GRW_01893,2025-10-17,true,true,false
WAM_RABI25_01409,Tilt 250 EC,wheat,GRW_01894,2025-10-06,true,false,false
WAM_RABI25_01410,Amistar 250 SC,lentil,GRW_01895,2025-10-07,true,false,false
WAM_RABI25_01411,Amistar 250 SC,chickpea,GRW_01896,2026-01-16,true,false,false
WAM_RABI25_01412,Score 250 EC,mustard,GRW_01897,2025-12-19,true,false,false
WAM_RABI25_01413,Score 250 EC,mustard,GRW_01898,2025-11-22,true,true,false
WAM_RABI25_01414,Tilt 250 EC,wheat,GRW_01899,2025-12-05,true,false,false
WAM_RABI25_01415,Tilt 250 EC,wheat,GRW_01900,2025-12-01,true,true,false
WAM_RABI25_01416,Kavach 75 WP,potato,GRW_01901,2026-01-18,true,false,false
WAM_RABI25_01417,Tilt 250 EC,wheat,GRW_01902,2025-10-08,true,false,false
WAM_RABI25_01418,Amistar 250 SC,lentil,GRW_01905,2025-10-08,true,false,false
WAM_RABI25_01419,Tilt 250 EC,wheat,GRW_01906,2025-10-07,true,false,false
WAM_RABI25_01420,Score 250 EC,mustard,GRW_01907,2025-10-18,true,false,false
WAM_RABI25_01421,Tilt 250 EC,wheat,GRW_01908,2025-12-13,true,false,false
WAM_RABI25_01422,Amistar 250 SC,barley,GRW_01909,2025-10-11,true,false,false
WAM_RABI25_01423,Tilt 250 EC,wheat,GRW_01910,2025-10-25,true,false,false
WAM_RABI25_01424,Tilt 250 EC,wheat,GRW_01911,2025-10-28,true,false,false
WAM_RABI25_01425,Amistar 250 SC,chickpea,GRW_01913,2025-12-03,true,false,false
WAM_RABI25_01426,Tilt 250 EC,wheat,GRW_01915,2025-11-19,true,false,false
WAM_RABI25_01427,Tilt 250 EC,wheat,GRW_01916,2026-01-24,true,true,false
WAM_RABI25_01428,Amistar 250 SC,chickpea,GRW_01917,2025-10-14,true,false,false
WAM_RABI25_01429,Tilt 250 EC,wheat,GRW_01918,2026-03-17,true,true,false
WAM_RABI25_01430,Score 250 EC,safflower,GRW_01919,2026-01-31,true,false,false
WAM_RABI25_01431,Amistar 250 SC,barley,GRW_01920,2025-10-16,true,true,false
WAM_RABI25_01432,Tilt 250 EC,wheat,GRW_01921,2025-11-08,true,false,false
WAM_RABI25_01433,Tilt 250 EC,wheat,GRW_01922,2025-12-01,true,false,false
WAM_RABI25_01434,Tilt 250 EC,wheat,GRW_01923,2026-02-14,true,true,false
WAM_RABI25_01435,Tilt 250 EC,wheat,GRW_01924,2025-12-21,true,false,false
WAM_RABI25_01436,Amistar 250 SC,lentil,GRW_01926,2025-11-02,true,false,false
WAM_RABI25_01437,Tilt 250 EC,wheat,GRW_01927,2025-10-25,true,false,false
WAM_RABI25_01438,Tilt 250 EC,wheat,GRW_01928,2025-10-26,true,false,false
WAM_RABI25_01439,Tilt 250 EC,wheat,GRW_01930,2025-12-29,true,false,false
WAM_RABI25_01440,Tilt 250 EC,wheat,GRW_01931,2025-11-09,true,false,false
WAM_RABI25_01441,Tilt 250 EC,wheat,GRW_01932,2025-11-09,true,false,false
WAM_RABI25_01442,Tilt 250 EC,wheat,GRW_01933,2026-02-27,true,true,false
WAM_RABI25_01443,Tilt 250 EC,wheat,GRW_01934,2025-10-27,true,false,false
WAM_RABI25_01444,Score 250 EC,mustard,GRW_01935,2026-01-18,true,false,false
WAM_RABI25_01445,Tilt 250 EC,wheat,GRW_01938,2025-10-17,true,false,false
WAM_RABI25_01446,Amistar 250 SC,lentil,GRW_01939,2025-10-14,true,false,false
WAM_RABI25_01447,Tilt 250 EC,wheat,GRW_01940,2025-10-18,true,false,false
WAM_RABI25_01448,Amistar 250 SC,chickpea,GRW_01941,2025-11-05,true,false,false
WAM_RABI25_01449,Tilt 250 EC,wheat,GRW_01942,2025-11-16,true,false,false
WAM_RABI25_01450,Tilt 250 EC,wheat,GRW_01943,2025-12-16,true,true,false
WAM_RABI25_01451,Score 250 EC,mustard,GRW_01944,2025-10-12,true,false,false
WAM_RABI25_01452,Score 250 EC,mustard,GRW_01946,2025-11-09,true,false,false
WAM_RABI25_01453,Tilt 250 EC,wheat,GRW_01948,2025-11-04,true,false,false
WAM_RABI25_01454,Amistar 250 SC,chickpea,GRW_01949,2025-10-31,true,false,false
WAM_RABI25_01455,Score 250 EC,safflower,GRW_01950,2025-11-06,true,false,false
WAM_RABI25_01456,Tilt 250 EC,wheat,GRW_01951,2026-03-13,true,false,false
WAM_RABI25_01457,Score 250 EC,safflower,GRW_01952,2025-10-22,true,false,false
WAM_RABI25_01458,Tilt 250 EC,wheat,GRW_01953,2025-12-06,true,true,false
WAM_RABI25_01459,Amistar 250 SC,chickpea,GRW_01954,2025-11-20,true,true,true
WAM_RABI25_01460,Tilt 250 EC,wheat,GRW_01956,2026-02-06,true,true,true
WAM_RABI25_01461,Amistar 250 SC,chickpea,GRW_01957,2025-12-05,true,false,false
WAM_RABI25_01462,Amistar 250 SC,barley,GRW_01958,2025-10-17,true,true,false
WAM_RABI25_01463,Amistar 250 SC,chickpea,GRW_01959,2025-10-23,true,false,false
WAM_RABI25_01464,Amistar 250 SC,chickpea,GRW_01960,2025-11-30,true,false,false
WAM_RABI25_01465,Tilt 250 EC,wheat,GRW_01961,2026-02-01,true,false,false
WAM_RABI25_01466,Amistar 250 SC,chickpea,GRW_01962,2025-12-27,true,false,false
WAM_RABI25_01467,Score 250 EC,mustard,GRW_01963,2025-10-17,true,true,true
WAM_RABI25_01468,Tilt 250 EC,wheat,GRW_01964,2025-11-21,true,false,false
WAM_RABI25_01469,Tilt 250 EC,wheat,GRW_01965,2026-03-31,true,true,true
WAM_RABI25_01470,Amistar 250 SC,chickpea,GRW_01966,2025-10-18,true,false,false
WAM_RABI25_01471,Amistar 250 SC,chickpea,GRW_01969,2025-11-05,true,true,false
WAM_RABI25_01472,Amistar 250 SC,cumin,GRW_01970,2025-10-30,true,false,false
WAM_RABI25_01473,Tilt 250 EC,wheat,GRW_01971,2025-10-23,true,false,false
WAM_RABI25_01474,Tilt 250 EC,wheat,GRW_01972,2025-12-19,true,false,false
WAM_RABI25_01475,Tilt 250 EC,wheat,GRW_01974,2025-10-06,true,false,false
WAM_RABI25_01476,Tilt 250 EC,wheat,GRW_01975,2025-12-28,true,false,false
WAM_RABI25_01477,Tilt 250 EC,wheat,GRW_01977,2026-01-01,true,true,false
WAM_RABI25_01478,Amistar 250 SC,chickpea,GRW_01978,2025-10-12,true,false,false
WAM_RABI25_01479,Tilt 250 EC,wheat,GRW_01980,2025-10-07,true,true,false
WAM_RABI25_01480,Amistar 250 SC,chickpea,GRW_01981,2025-10-09,false,false,false
WAM_RABI25_01481,Amistar 250 SC,lentil,GRW_01983,2026-03-06,true,false,false
WAM_RABI25_01482,Kavach 75 WP,potato,GRW_01984,2025-12-28,true,true,true
WAM_RABI25_01483,Tilt 250 EC,wheat,GRW_01985,2025-10-16,true,false,false
WAM_RABI25_01484,Tilt 250 EC,wheat,GRW_01986,2026-01-21,true,true,true
WAM_RABI25_01485,Tilt 250 EC,wheat,GRW_01989,2026-02-06,true,false,false
WAM_RABI25_01486,Tilt 250 EC,wheat,GRW_01990,2025-10-30,true,false,false
WAM_RABI25_01487,Score 250 EC,safflower,GRW_01991,2025-10-16,true,true,false
WAM_RABI25_01488,Score 250 EC,mustard,GRW_01993,2025-11-08,true,false,false
WAM_RABI25_01489,Tilt 250 EC,wheat,GRW_01996,2025-12-22,true,true,true
WAM_RABI25_01490,Tilt 250 EC,wheat,GRW_01997,2025-11-26,true,false,false
WAM_RABI25_01491,Tilt 250 EC,wheat,GRW_01998,2025-12-14,true,true,false
WAM_RABI25_01492,Score 250 EC,mustard,GRW_01999,2025-10-26,true,false,false
WAM_RABI25_01493,Tilt 250 EC,wheat,GRW_02000,2025-10-10,true,false,false
WAM_RABI25_01494,Score 250 EC,mustard,GRW_02001,2025-10-18,true,false,false
WAM_RABI25_01495,Kavach 75 WP,potato,GRW_02008,2025-10-08,true,false,false
WAM_RABI25_01496,Tilt 250 EC,wheat,GRW_02010,2025-10-22,true,true,false
WAM_RABI25_01497,Amistar 250 SC,chickpea,GRW_02011,2025-12-07,true,false,false
WAM_RABI25_01498,Tilt 250 EC,wheat,GRW_02014,2025-11-03,true,false,false
WAM_RABI25_01499,Score 250 EC,mustard,GRW_02015,2025-10-10,true,true,false
WAM_RABI25_01500,Score 250 EC,safflower,GRW_02016,2025-11-12,true,false,false
WAM_RABI25_01501,Score 250 EC,mustard,GRW_02017,2025-12-31,true,false,false
WAM_RABI25_01502,Tilt 250 EC,wheat,GRW_02018,2025-12-15,true,true,false
WAM_RABI25_01503,Tilt 250 EC,wheat,GRW_02019,2026-01-17,true,true,true
WAM_RABI25_01504,Tilt 250 EC,wheat,GRW_02021,2026-03-02,true,false,false
WAM_RABI25_01505,Score 250 EC,mustard,GRW_02022,2025-10-29,true,true,false
WAM_RABI25_01506,Amistar 250 SC,chickpea,GRW_02023,2025-12-19,true,false,false
WAM_RABI25_01507,Amistar 250 SC,maize,GRW_02026,2025-11-30,true,true,false
WAM_RABI25_01508,Amistar 250 SC,lentil,GRW_02028,2025-10-12,true,false,false
WAM_RABI25_01509,Tilt 250 EC,wheat,GRW_02030,2026-01-27,true,false,false
WAM_RABI25_01510,Score 250 EC,mustard,GRW_02031,2025-11-10,true,false,false
WAM_RABI25_01511,Tilt 250 EC,wheat,GRW_02032,2025-12-17,true,true,false
WAM_RABI25_01512,Tilt 250 EC,wheat,GRW_02033,2025-11-10,true,false,false
WAM_RABI25_01513,Tilt 250 EC,wheat,GRW_02034,2025-11-21,true,false,false
WAM_RABI25_01514,Tilt 250 EC,wheat,GRW_02035,2025-12-10,true,true,false
WAM_RABI25_01515,Amistar 250 SC,lentil,GRW_02037,2026-01-15,true,true,false
WAM_RABI25_01516,Score 250 EC,mustard,GRW_02038,2026-03-25,true,false,false
WAM_RABI25_01517,Tilt 250 EC,wheat,GRW_02039,2026-03-12,true,false,false
WAM_RABI25_01518,Amistar 250 SC,maize,GRW_02040,2025-12-06,true,false,false
WAM_RABI25_01519,Tilt 250 EC,wheat,GRW_02041,2025-12-13,true,true,false
WAM_RABI25_01520,Tilt 250 EC,wheat,GRW_02042,2025-12-25,true,true,false
WAM_RABI25_01521,Tilt 250 EC,wheat,GRW_02043,2025-12-26,true,false,false
WAM_RABI25_01522,Kavach 75 WP,potato,GRW_02044,2026-03-23,true,false,false
WAM_RABI25_01523,Kavach 75 WP,potato,GRW_02045,2026-03-18,true,false,false
WAM_RABI25_01524,Amistar 250 SC,chickpea,GRW_02046,2026-03-23,true,false,false
WAM_RABI25_01525,Tilt 250 EC,wheat,GRW_02047,2025-11-23,true,false,false
WAM_RABI25_01526,Tilt 250 EC,wheat,GRW_02048,2025-12-14,true,false,false
WAM_RABI25_01527,Amistar 250 SC,lentil,GRW_02049,2025-12-27,true,false,false
WAM_RABI25_01528,Amistar 250 SC,lentil,GRW_02050,2025-10-25,true,false,false
WAM_RABI25_01529,Tilt 250 EC,wheat,GRW_02051,2025-10-09,true,true,false
WAM_RABI25_01530,Kavach 75 WP,potato,GRW_02052,2026-02-01,true,false,false
WAM_RABI25_01531,Tilt 250 EC,wheat,GRW_02053,2026-03-31,true,false,false
WAM_RABI25_01532,Tilt 250 EC,wheat,GRW_02054,2025-10-08,true,true,true
WAM_RABI25_01533,Amistar 250 SC,barley,GRW_02055,2025-10-11,true,true,false
WAM_RABI25_01534,Amistar 250 SC,chickpea,GRW_02056,2025-10-09,true,false,false
WAM_RABI25_01535,Tilt 250 EC,wheat,GRW_02057,2025-11-04,true,true,false
WAM_RABI25_01536,Amistar 250 SC,lentil,GRW_02058,2025-10-26,false,false,false
WAM_RABI25_01537,Score 250 EC,safflower,GRW_02061,2025-11-01,true,false,false
WAM_RABI25_01538,Tilt 250 EC,wheat,GRW_02063,2026-02-03,true,false,false
WAM_RABI25_01539,Tilt 250 EC,wheat,GRW_02064,2025-11-02,true,false,false
WAM_RABI25_01540,Tilt 250 EC,wheat,GRW_02065,2025-12-21,true,false,false
WAM_RABI25_01541,Score 250 EC,mustard,GRW_02066,2025-10-06,true,false,false
WAM_RABI25_01542,Tilt 250 EC,wheat,GRW_02067,2026-03-01,true,false,false
WAM_RABI25_01543,Amistar 250 SC,barley,GRW_02068,2025-12-03,true,false,false
WAM_RABI25_01544,Tilt 250 EC,wheat,GRW_02069,2026-01-12,true,false,false
WAM_RABI25_01545,Tilt 250 EC,wheat,GRW_02070,2025-10-15,true,false,false
WAM_RABI25_01546,Score 250 EC,mustard,GRW_02071,2025-12-16,true,false,false
WAM_RABI25_01547,Tilt 250 EC,wheat,GRW_02074,2025-10-07,true,false,false
WAM_RABI25_01548,Amistar 250 SC,barley,GRW_02075,2025-11-11,true,false,false
WAM_RABI25_01549,Tilt 250 EC,wheat,GRW_02077,2026-02-05,true,false,false
WAM_RABI25_01550,Amistar 250 SC,barley,GRW_02078,2026-02-02,true,false,false
WAM_RABI25_01551,Amistar 250 SC,chickpea,GRW_02079,2026-01-23,true,false,false
WAM_RABI25_01552,Tilt 250 EC,wheat,GRW_02080,2026-01-08,true,false,false
WAM_RABI25_01553,Tilt 250 EC,wheat,GRW_02081,2025-10-31,true,true,false
WAM_RABI25_01554,Tilt 250 EC,wheat,GRW_02082,2025-12-01,true,false,false
WAM_RABI25_01555,Tilt 250 EC,wheat,GRW_02084,2025-11-04,true,false,false
WAM_RABI25_01556,Amistar 250 SC,chickpea,GRW_02085,2025-10-28,true,false,false
WAM_RABI25_01557,Amistar 250 SC,chickpea,GRW_02086,2025-10-27,true,false,false
WAM_RABI25_01558,Tilt 250 EC,wheat,GRW_02087,2025-12-23,true,true,false
WAM_RABI25_01559,Amistar 250 SC,lentil,GRW_02089,2025-12-24,true,true,true
WAM_RABI25_01560,Amistar 250 SC,chickpea,GRW_02091,2026-01-21,true,true,false
WAM_RABI25_01561,Score 250 EC,mustard,GRW_02092,2025-10-22,true,false,false
WAM_RABI25_01562,Score 250 EC,mustard,GRW_02094,2026-01-13,true,true,false
WAM_RABI25_01563,Amistar 250 SC,barley,GRW_02095,2025-11-20,true,false,false
WAM_RABI25_01564,Tilt 250 EC,wheat,GRW_02096,2025-10-06,true,false,false
WAM_RABI25_01565,Amistar 250 SC,chickpea,GRW_02097,2025-10-16,true,false,false
WAM_RABI25_01566,Tilt 250 EC,wheat,GRW_02099,2025-11-16,true,true,false
WAM_RABI25_01567,Tilt 250 EC,wheat,GRW_02100,2025-10-21,true,false,false
WAM_RABI25_01568,Score 250 EC,mustard,GRW_02101,2026-02-21,true,false,false
WAM_RABI25_01569,Tilt 250 EC,wheat,GRW_02102,2025-10-25,true,false,false
WAM_RABI25_01570,Tilt 250 EC,wheat,GRW_02103,2025-10-07,true,false,false
WAM_RABI25_01571,Tilt 250 EC,wheat,GRW_02104,2025-11-30,false,false,false
WAM_RABI25_01572,Kavach 75 WP,potato,GRW_02105,2025-11-22,true,true,false
WAM_RABI25_01573,Tilt 250 EC,wheat,GRW_02106,2026-02-08,true,false,false
WAM_RABI25_01574,Score 250 EC,mustard,GRW_02107,2025-11-28,true,false,false
WAM_RABI25_01575,Amistar 250 SC,lentil,GRW_02108,2026-02-10,true,false,false
WAM_RABI25_01576,Tilt 250 EC,wheat,GRW_02109,2025-10-22,true,false,false
WAM_RABI25_01577,Amistar 250 SC,chickpea,GRW_02110,2025-10-17,true,false,false
WAM_RABI25_01578,Tilt 250 EC,wheat,GRW_02111,2025-10-22,true,false,false
WAM_RABI25_01579,Tilt 250 EC,wheat,GRW_02112,2026-01-11,true,false,false
WAM_RABI25_01580,Amistar 250 SC,barley,GRW_02114,2025-11-20,true,true,false
WAM_RABI25_01581,Score 250 EC,mustard,GRW_02115,2025-10-18,true,true,false
WAM_RABI25_01582,Tilt 250 EC,wheat,GRW_02116,2026-02-26,true,true,false
WAM_RABI25_01583,Amistar 250 SC,cumin,GRW_02117,2025-10-14,true,false,false
WAM_RABI25_01584,Score 250 EC,mustard,GRW_02118,2025-12-08,true,true,false
WAM_RABI25_01585,Tilt 250 EC,wheat,GRW_02119,2026-02-10,true,false,false
WAM_RABI25_01586,Tilt 250 EC,wheat,GRW_02120,2026-02-01,true,false,false
WAM_RABI25_01587,Amistar 250 SC,chickpea,GRW_02121,2025-10-11,true,false,false
WAM_RABI25_01588,Amistar 250 SC,chickpea,GRW_02122,2026-01-14,true,false,false
WAM_RABI25_01589,Amistar 250 SC,chickpea,GRW_02123,2025-10-11,true,false,false
WAM_RABI25_01590,Tilt 250 EC,wheat,GRW_02124,2025-10-10,true,false,false
WAM_RABI25_01591,Score 250 EC,mustard,GRW_02125,2026-03-22,true,false,false
WAM_RABI25_01592,Tilt 250 EC,wheat,GRW_02126,2025-10-10,true,false,false
WAM_RABI25_01593,Amistar 250 SC,cumin,GRW_02127,2025-12-22,true,false,false
WAM_RABI25_01594,Tilt 250 EC,wheat,GRW_02128,2025-10-07,true,false,false
WAM_RABI25_01595,Tilt 250 EC,wheat,GRW_02129,2025-12-24,true,false,false
WAM_RABI25_01596,Tilt 250 EC,wheat,GRW_02131,2026-02-07,true,false,false
WAM_RABI25_01597,Score 250 EC,mustard,GRW_02132,2026-02-11,true,false,false
WAM_RABI25_01598,Score 250 EC,safflower,GRW_02133,2025-10-09,true,true,false
WAM_RABI25_01599,Amistar 250 SC,chickpea,GRW_02134,2025-10-12,true,false,false
WAM_RABI25_01600,Amistar 250 SC,barley,GRW_02135,2026-01-05,true,false,false
WAM_RABI25_01601,Score 250 EC,mustard,GRW_02137,2025-11-08,true,false,false
WAM_RABI25_01602,Amistar 250 SC,chickpea,GRW_02138,2025-11-09,true,true,false
WAM_RABI25_01603,Score 250 EC,safflower,GRW_02140,2025-10-14,true,false,false
WAM_RABI25_01604,Amistar 250 SC,chickpea,GRW_02145,2025-10-06,true,false,false
WAM_RABI25_01605,Tilt 250 EC,wheat,GRW_02146,2025-11-02,true,false,false
WAM_RABI25_01606,Kavach 75 WP,potato,GRW_02147,2025-11-20,true,false,false
WAM_RABI25_01607,Amistar 250 SC,cumin,GRW_02149,2026-01-18,true,false,false
WAM_RABI25_01608,Score 250 EC,mustard,GRW_02152,2025-11-15,true,false,false
WAM_RABI25_01609,Tilt 250 EC,wheat,GRW_02153,2026-01-03,true,false,false
