rep_id,visit_date,territory_id,visit_tehsil,visit_type,product_recommended
REP_0256,2026-03-15,TER_0256,Patiala_T063,grower meeting,Vertimec 1.8 EC
REP_0256,2026-03-14,TER_0256,Patiala_T065,campaign_conducted,Movondo
REP_0256,2026-03-15,TER_0256,Patiala_T067,campaign_conducted,Cruiser 350 FS
REP_0256,2026-03-12,TER_0256,Patiala_T067,grower meeting,Kavach 75 WP
REP_0256,2026-03-12,TER_0256,Patiala_T067,retailer meeting,Alto 5 SC
REP_0256,2026-03-11,TER_0256,Patiala_T060,retailer meeting,Score 250 EC
REP_0256,2026-03-15,TER_0256,Patiala_T059,campaign_conducted,Amistar 250 SC
REP_0053,2026-01-19,TER_0053,Jaipur_T018,campaign_conducted,Axial 50 EC
REP_0053,2026-01-20,TER_0053,Jaipur_T020,grower meeting,Tilt 250 EC
REP_0053,2026-01-25,TER_0053,Jaipur_T020,grower meeting,Axial 50 EC
REP_0053,2026-01-24,TER_0053,Jaipur_T017,retailer meeting,Cruiser 350 FS
REP_0053,2026-01-21,TER_0053,Jaipur_T018,campaign_conducted,Kavach 75 WP
REP_0429,2025-11-29,TER_0429,Rohtak_T132,grower meeting,Movondo
REP_0429,2025-11-26,TER_0429,Rohtak_T129,retailer meeting,Cruiser 350 FS
REP_0429,2025-11-26,TER_0429,Rohtak_T125,retailer meeting,Cruiser 350 FS
REP_0429,2025-11-29,TER_0429,Rohtak_T132,retailer meeting,Actara 25 WG
REP_0429,2025-11-30,TER_0429,Rohtak_T129,campaign_conducted,Amistar 250 SC
REP_0429,2025-11-24,TER_0429,Rohtak_T128,campaign_conducted,Kavach 75 WP
REP_0429,2025-11-24,TER_0429,Rohtak_T134,retailer meeting,Tilt 250 EC
REP_0429,2025-11-24,TER_0429,Rohtak_T134,retailer meeting,Vibrance Integral
REP_0429,2025-11-24,TER_0429,Rohtak_T129,retailer meeting,Cruiser 350 FS
REP_0343,2026-01-28,TER_0343,Agra_T103,grower meeting,Alto 5 SC
REP_0343,2026-01-30,TER_0343,Agra_T104,retailer meeting,Vertimec 1.8 EC
REP_0343,2026-01-31,TER_0343,Agra_T109,campaign_conducted,Tilt 250 EC
REP_0343,2026-01-28,TER_0343,Agra_T108,retailer meeting,Cruiser 350 FS
REP_0343,2026-01-29,TER_0343,Agra_T105,retailer meeting,Topik 15 WP
REP_0343,2026-01-28,TER_0343,Agra_T107,retailer meeting,Alto 5 SC
REP_0343,2026-01-29,TER_0343,Agra_T108,campaign_conducted,Amistar 250 SC
REP_0343,2026-01-27,TER_0343,Agra_T107,grower meeting,Alto 5 SC
REP_0343,2026-01-30,TER_0343,Agra_T105,campaign_conducted,Kavach 75 WP
REP_0343,2026-02-01,TER_0343,Agra_T108,campaign_conducted,Score 250 EC
REP_0439,2025-11-25,TER_0439,Sikar_T138,retailer meeting,Actara 25 WG
REP_0023,2025-10-20,TER_0023,Indore_T001,campaign_conducted,Vibrance Integral
REP_0023,2025-10-23,TER_0023,Indore_T009,retailer meeting,Actara 25 WG
REP_0023,2025-10-24,TER_0023,Indore_T007,grower meeting,Amistar 250 SC
REP_0023,2025-10-23,TER_0023,Indore_T007,campaign_conducted,Tilt 250 EC
REP_0023,2025-10-24,TER_0023,Indore_T003,retailer meeting,Cruiser 350 FS
REP_0297,2026-01-08,TER_0297,Rohtak_T095,retailer meeting,Kavach 75 WP
REP_0185,2026-03-01,TER_0185,Jaipur_T048,campaign_conducted,Amistar 250 SC
REP_0185,2026-02-23,TER_0185,Jaipur_T051,campaign_conducted,Topik 15 WP
REP_0185,2026-02-24,TER_0185,Jaipur_T049,campaign_conducted,Kavach 75 WP
REP_0185,2026-02-26,TER_0185,Jaipur_T046,retailer meeting,Topik 15 WP
REP_0185,2026-02-24,TER_0185,Jaipur_T048,retailer meeting,Vibrance Integral
REP_0185,2026-02-24,TER_0185,Jaipur_T047,campaign_conducted,Axial 50 EC
REP_0421,2025-11-20,TER_0421,Patiala_T117,campaign_conducted,Kavach 75 WP
REP_0421,2025-11-21,TER_0421,Patiala_T116,grower meeting,Amistar 250 SC
REP_0421,2025-11-22,TER_0421,Patiala_T124,retailer meeting,Axial 50 EC
REP_0421,2025-11-22,TER_0421,Patiala_T122,retailer meeting,Alto 5 SC
REP_0421,2025-11-23,TER_0421,Patiala_T118,campaign_conducted,Kavach 75 WP
REP_0421,2025-11-20,TER_0421,Patiala_T117,grower meeting,Tilt 250 EC
REP_0495,2025-10-24,TER_0495,Rohtak_T149,retailer meeting,Axial 50 EC
REP_0442,2025-10-05,TER_0442,Agra_T132,grower meeting,Vibrance Integral
REP_0442,2025-10-01,TER_0442,Agra_T131,campaign_conducted,Cruiser 350 FS
REP_0442,2025-10-04,TER_0442,Agra_T132,retailer meeting,Cruiser 350 FS
REP_0326,2026-02-18,TER_0326,Vijayapura_T094,retailer meeting,Tilt 250 EC
REP_0326,2026-02-17,TER_0326,Vijayapura_T093,retailer meeting,Kavach 75 WP
REP_0326,2026-02-17,TER_0326,Vijayapura_T092,campaign_conducted,Amistar 250 SC
REP_0326,2026-02-18,TER_0326,Vijayapura_T095,campaign_conducted,Amistar 250 SC
REP_0326,2026-02-21,TER_0326,Vijayapura_T094,retailer meeting,Cruiser 350 FS
REP_0326,2026-02-20,TER_0326,Vijayapura_T095,grower meeting,Cruiser 350 FS
REP_0326,2026-02-17,TER_0326,Vijayapura_T089,retailer meeting,Vibrance Integral
REP_0326,2026-02-22,TER_0326,Vijayapura_T093,grower meeting,Cruiser 350 FS
REP_0326,2026-02-16,TER_0326,Vijayapura_T094,retailer meeting,Score 250 EC
REP_0326,2026-02-16,TER_0326,Vijayapura_T092,grower meeting,Kavach 75 WP
REP_0326,2026-02-16,TER_0326,Vijayapura_T090,campaign_conducted,Alto 5 SC
REP_0326,2026-02-21,TER_0326,Vijayapura_T095,retailer meeting,Amistar 250 SC
REP_0187,2026-01-18,TER_0187,Bathinda_T064,grower meeting,Score 250 EC
REP_0187,2026-01-15,TER_0187,Bathinda_T067,retailer meeting,Score 250 EC
REP_0187,2026-01-13,TER_0187,Bathinda_T060,grower meeting,Alto 5 SC
REP_0187,2026-01-17,TER_0187,Bathinda_T059,grower meeting,Axial 50 EC
REP_0363,2025-11-23,TER_0363,Rohtak_T113,retailer meeting,Vibrance Integral
REP_0130,2025-10-28,TER_0130,Mehsana_T031,grower meeting,Actara 25 WG
REP_0130,2025-10-29,TER_0130,Mehsana_T038,retailer meeting,Alto 5 SC
REP_0130,2025-11-01,TER_0130,Mehsana_T038,campaign_conducted,Amistar 250 SC
REP_0130,2025-11-01,TER_0130,Mehsana_T032,grower meeting,Tilt 250 EC
REP_0217,2026-01-16,TER_0217,Kalaburagi_T062,grower meeting,Amistar 250 SC
REP_0061,2026-03-08,TER_0061,Muzaffarpur_T009,grower meeting,Score 250 EC
REP_0061,2026-03-05,TER_0061,Muzaffarpur_T008,retailer meeting,Vibrance Integral
REP_0061,2026-03-02,TER_0061,Muzaffarpur_T012,retailer meeting,Topik 15 WP
REP_0061,2026-03-03,TER_0061,Muzaffarpur_T013,campaign_conducted,Actara 25 WG
REP_0117,2025-12-08,TER_0117,Ludhiana_T026,grower meeting,Tilt 250 EC
REP_0117,2025-12-14,TER_0117,Ludhiana_T033,retailer meeting,Tilt 250 EC
REP_0474,2026-03-09,TER_0474,Ahmedabad_T133,campaign_conducted,Movondo
REP_0474,2026-03-14,TER_0474,Ahmedabad_T134,campaign_conducted,Actara 25 WG
REP_0474,2026-03-11,TER_0474,Ahmedabad_T133,retailer meeting,Tilt 250 EC
REP_0474,2026-03-14,TER_0474,Ahmedabad_T141,grower meeting,Score 250 EC
REP_0474,2026-03-10,TER_0474,Ahmedabad_T134,retailer meeting,Score 250 EC
REP_0080,2026-01-13,TER_0080,Bardhaman_T022,retailer meeting,Vibrance Integral
REP_0080,2026-01-13,TER_0080,Bardhaman_T021,retailer meeting,Amistar 250 SC
REP_0103,2025-10-07,TER_0103,Bharatpur_T042,campaign_conducted,Axial 50 EC
REP_0103,2025-10-06,TER_0103,Bharatpur_T031,campaign_conducted,Kavach 75 WP
REP_0103,2025-10-12,TER_0103,Bharatpur_T030,grower meeting,Cruiser 350 FS
REP_0103,2025-10-09,TER_0103,Bharatpur_T043,campaign_conducted,Cruiser 350 FS
REP_0395,2025-11-10,TER_0395,Amritsar_T111,campaign_conducted,Cruiser 350 FS
REP_0395,2025-11-10,TER_0395,Amritsar_T109,campaign_conducted,Amistar 250 SC
REP_0395,2025-11-13,TER_0395,Amritsar_T119,campaign_conducted,Vertimec 1.8 EC
REP_0395,2025-11-13,TER_0395,Amritsar_T113,retailer meeting,Movondo
REP_0386,2026-01-23,TER_0386,Indore_T118,grower meeting,Vibrance Integral
REP_0386,2026-01-21,TER_0386,Indore_T110,campaign_conducted,Cruiser 350 FS
REP_0197,2025-10-31,TER_0197,Amritsar_T063,grower meeting,Tilt 250 EC
REP_0197,2025-10-28,TER_0197,Amritsar_T055,campaign_conducted,Amistar 250 SC
REP_0197,2025-11-02,TER_0197,Amritsar_T063,retailer meeting,Alto 5 SC
REP_0197,2025-10-28,TER_0197,Amritsar_T061,retailer meeting,Cruiser 350 FS
REP_0163,2025-10-28,TER_0163,Mehsana_T045,grower meeting,Kavach 75 WP
REP_0163,2025-11-02,TER_0163,Mehsana_T043,retailer meeting,Alto 5 SC
REP_0163,2025-10-27,TER_0163,Mehsana_T040,campaign_conducted,Kavach 75 WP
REP_0163,2025-10-27,TER_0163,Mehsana_T041,grower meeting,Kavach 75 WP
REP_0163,2025-10-27,TER_0163,Mehsana_T042,campaign_conducted,Score 250 EC
REP_0163,2025-11-02,TER_0163,Mehsana_T039,grower meeting,Kavach 75 WP
REP_0163,2025-11-01,TER_0163,Mehsana_T041,grower meeting,Kavach 75 WP
REP_0163,2025-10-28,TER_0163,Mehsana_T040,grower meeting,Amistar 250 SC
REP_0163,2025-11-02,TER_0163,Mehsana_T044,campaign_conducted,Cruiser 350 FS
REP_0163,2025-10-29,TER_0163,Mehsana_T039,grower meeting,Tilt 250 EC
REP_0352,2025-10-07,TER_0352,Bathinda_T117,campaign_conducted,Vertimec 1.8 EC
REP_0352,2025-10-12,TER_0352,Bathinda_T118,campaign_conducted,Cruiser 350 FS
REP_0035,2025-11-26,TER_0035,Hisar_T019,retailer meeting,Topik 15 WP
REP_0035,2025-11-28,TER_0035,Hisar_T016,grower meeting,Axial 50 EC
REP_0035,2025-11-29,TER_0035,Hisar_T017,campaign_conducted,Axial 50 EC
REP_0035,2025-11-30,TER_0035,Hisar_T019,retailer meeting,Movondo
REP_0001,2026-01-03,TER_0001,Patna_T011,campaign_conducted,Actara 25 WG
REP_0001,2026-01-04,TER_0001,Patna_T009,campaign_conducted,Amistar 250 SC
REP_0001,2026-01-01,TER_0001,Patna_T004,grower meeting,Vibrance Integral
REP_0469,2026-02-26,TER_0469,Ratlam_T144,campaign_conducted,Tilt 250 EC
REP_0469,2026-02-26,TER_0469,Ratlam_T151,retailer meeting,Cruiser 350 FS
REP_0469,2026-02-24,TER_0469,Ratlam_T150,grower meeting,Amistar 250 SC
REP_0469,2026-02-28,TER_0469,Ratlam_T139,grower meeting,Vertimec 1.8 EC
REP_0469,2026-03-01,TER_0469,Ratlam_T148,retailer meeting,Topik 15 WP
REP_0469,2026-02-25,TER_0469,Ratlam_T139,retailer meeting,Amistar 250 SC
REP_0469,2026-02-27,TER_0469,Ratlam_T150,campaign_conducted,Kavach 75 WP
REP_0469,2026-02-25,TER_0469,Ratlam_T138,retailer meeting,Vertimec 1.8 EC
REP_0469,2026-02-24,TER_0469,Ratlam_T147,grower meeting,Actara 25 WG
REP_0469,2026-02-23,TER_0469,Ratlam_T147,retailer meeting,Actara 25 WG
REP_0469,2026-02-23,TER_0469,Ratlam_T138,retailer meeting,Topik 15 WP
REP_0469,2026-02-24,TER_0469,Ratlam_T151,campaign_conducted,Score 250 EC
REP_0349,2025-10-10,TER_0349,Kalaburagi_T093,grower meeting,Alto 5 SC
REP_0349,2025-10-07,TER_0349,Kalaburagi_T097,grower meeting,Axial 50 EC
REP_0349,2025-10-10,TER_0349,Kalaburagi_T096,retailer meeting,Score 250 EC
REP_0349,2025-10-12,TER_0349,Kalaburagi_T096,grower meeting,Movondo
REP_0349,2025-10-09,TER_0349,Kalaburagi_T093,grower meeting,Alto 5 SC
REP_0349,2025-10-09,TER_0349,Kalaburagi_T094,campaign_conducted,Topik 15 WP
REP_0349,2025-10-12,TER_0349,Kalaburagi_T100,retailer meeting,Cruiser 350 FS
REP_0349,2025-10-10,TER_0349,Kalaburagi_T100,retailer meeting,Actara 25 WG
REP_0134,2025-12-12,TER_0134,Hisar_T042,campaign_conducted,Axial 50 EC
REP_0134,2025-12-09,TER_0134,Hisar_T044,retailer meeting,Movondo
REP_0134,2025-12-11,TER_0134,Hisar_T044,grower meeting,Axial 50 EC
REP_0134,2025-12-14,TER_0134,Hisar_T043,grower meeting,Movondo
REP_0134,2025-12-14,TER_0134,Hisar_T047,retailer meeting,Movondo
REP_0134,2025-12-09,TER_0134,Hisar_T045,grower meeting,Amistar 250 SC
REP_0134,2025-12-12,TER_0134,Hisar_T043,retailer meeting,Topik 15 WP
REP_0134,2025-12-14,TER_0134,Hisar_T042,retailer meeting,Topik 15 WP
REP_0134,2025-12-10,TER_0134,Hisar_T043,grower meeting,Cruiser 350 FS
REP_0134,2025-12-14,TER_0134,Hisar_T043,retailer meeting,Topik 15 WP
REP_0047,2025-11-10,TER_0047,Bardhaman_T016,retailer meeting,Score 250 EC
REP_0047,2025-11-16,TER_0047,Bardhaman_T013,campaign_conducted,Kavach 75 WP
REP_0326,2026-01-22,TER_0326,Vijayapura_T096,campaign_conducted,Axial 50 EC
REP_0326,2026-01-20,TER_0326,Vijayapura_T094,grower meeting,Actara 25 WG
REP_0326,2026-01-19,TER_0326,Vijayapura_T093,retailer meeting,Tilt 250 EC
REP_0051,2025-12-04,TER_0051,Ludhiana_T014,grower meeting,Tilt 250 EC
REP_0051,2025-12-05,TER_0051,Ludhiana_T017,retailer meeting,Tilt 250 EC
REP_0051,2025-12-03,TER_0051,Ludhiana_T015,campaign_conducted,Amistar 250 SC
REP_0051,2025-12-02,TER_0051,Ludhiana_T013,campaign_conducted,Tilt 250 EC
REP_0479,2026-02-18,TER_0479,Amravati_T143,campaign_conducted,Actara 25 WG
REP_0479,2026-02-19,TER_0479,Amravati_T148,retailer meeting,Vertimec 1.8 EC
REP_0479,2026-02-20,TER_0479,Amravati_T147,retailer meeting,Topik 15 WP
REP_0479,2026-02-19,TER_0479,Amravati_T142,campaign_conducted,Vertimec 1.8 EC
REP_0251,2025-10-24,TER_0251,Jaipur_T063,grower meeting,Axial 50 EC
REP_0251,2025-10-20,TER_0251,Jaipur_T064,campaign_conducted,Cruiser 350 FS
REP_0251,2025-10-23,TER_0251,Jaipur_T058,retailer meeting,Movondo
REP_0251,2025-10-24,TER_0251,Jaipur_T063,grower meeting,Score 250 EC
REP_0251,2025-10-24,TER_0251,Jaipur_T061,retailer meeting,Topik 15 WP
REP_0027,2025-11-01,TER_0027,Karnal_T005,campaign_conducted,Axial 50 EC
REP_0027,2025-10-29,TER_0027,Karnal_T001,grower meeting,Cruiser 350 FS
REP_0027,2025-10-27,TER_0027,Karnal_T005,campaign_conducted,Axial 50 EC
REP_0027,2025-10-27,TER_0027,Karnal_T001,retailer meeting,Kavach 75 WP
REP_0027,2025-10-28,TER_0027,Karnal_T006,campaign_conducted,Kavach 75 WP
REP_0027,2025-11-02,TER_0027,Karnal_T002,retailer meeting,Amistar 250 SC
REP_0027,2025-10-27,TER_0027,Karnal_T009,retailer meeting,Axial 50 EC
REP_0027,2025-10-29,TER_0027,Karnal_T010,grower meeting,Alto 5 SC
REP_0027,2025-11-01,TER_0027,Karnal_T010,grower meeting,Cruiser 350 FS
REP_0027,2025-11-02,TER_0027,Karnal_T003,grower meeting,Axial 50 EC
REP_0027,2025-10-27,TER_0027,Karnal_T009,campaign_conducted,Topik 15 WP
REP_0226,2026-01-10,TER_0226,Muzaffarpur_T069,grower meeting,Amistar 250 SC
REP_0226,2026-01-10,TER_0226,Muzaffarpur_T065,campaign_conducted,Kavach 75 WP
REP_0226,2026-01-06,TER_0226,Muzaffarpur_T066,retailer meeting,Topik 15 WP
REP_0226,2026-01-11,TER_0226,Muzaffarpur_T071,grower meeting,Actara 25 WG
REP_0428,2026-02-03,TER_0428,Amritsar_T131,campaign_conducted,Kavach 75 WP
REP_0428,2026-02-04,TER_0428,Amritsar_T130,campaign_conducted,Topik 15 WP
REP_0269,2026-01-01,TER_0269,Jalgaon_T085,retailer meeting,Cruiser 350 FS
REP_0269,2026-01-01,TER_0269,Jalgaon_T079,retailer meeting,Vertimec 1.8 EC
REP_0269,2026-01-03,TER_0269,Jalgaon_T079,retailer meeting,Alto 5 SC
REP_0269,2026-01-01,TER_0269,Jalgaon_T079,retailer meeting,Axial 50 EC
REP_0269,2025-12-30,TER_0269,Jalgaon_T081,campaign_conducted,Score 250 EC
REP_0269,2026-01-04,TER_0269,Jalgaon_T084,campaign_conducted,Actara 25 WG
REP_0269,2025-12-29,TER_0269,Jalgaon_T084,grower meeting,Axial 50 EC
REP_0269,2026-01-04,TER_0269,Jalgaon_T082,retailer meeting,Topik 15 WP
REP_0269,2026-01-04,TER_0269,Jalgaon_T079,campaign_conducted,Axial 50 EC
REP_0269,2026-01-04,TER_0269,Jalgaon_T081,retailer meeting,Cruiser 350 FS
REP_0238,2025-12-31,TER_0238,Ratlam_T080,grower meeting,Cruiser 350 FS
REP_0238,2025-12-29,TER_0238,Ratlam_T078,retailer meeting,Topik 15 WP
REP_0238,2025-12-30,TER_0238,Ratlam_T077,campaign_conducted,Actara 25 WG
REP_0345,2025-12-30,TER_0345,Akola_T108,campaign_conducted,Alto 5 SC
REP_0345,2025-12-31,TER_0345,Akola_T107,grower meeting,Kavach 75 WP
REP_0345,2025-12-31,TER_0345,Akola_T110,grower meeting,Kavach 75 WP
REP_0345,2025-12-29,TER_0345,Akola_T111,grower meeting,Actara 25 WG
REP_0345,2026-01-02,TER_0345,Akola_T112,retailer meeting,Topik 15 WP
REP_0379,2026-01-31,TER_0379,Sirsa_T112,grower meeting,Alto 5 SC
REP_0379,2026-01-26,TER_0379,Sirsa_T108,retailer meeting,Score 250 EC
REP_0379,2026-02-01,TER_0379,Sirsa_T111,grower meeting,Actara 25 WG
REP_0379,2026-01-26,TER_0379,Sirsa_T114,retailer meeting,Vertimec 1.8 EC
REP_0379,2026-01-30,TER_0379,Sirsa_T109,retailer meeting,Vibrance Integral
REP_0379,2026-01-28,TER_0379,Sirsa_T108,retailer meeting,Alto 5 SC
REP_0379,2026-01-26,TER_0379,Sirsa_T111,retailer meeting,Vertimec 1.8 EC
REP_0355,2025-09-30,TER_0355,Patiala_T098,campaign_conducted,Kavach 75 WP
REP_0355,2025-10-01,TER_0355,Patiala_T100,retailer meeting,Axial 50 EC
REP_0355,2025-09-30,TER_0355,Patiala_T101,retailer meeting,Actara 25 WG
REP_0355,2025-09-29,TER_0355,Patiala_T102,retailer meeting,Amistar 250 SC
REP_0226,2026-02-12,TER_0226,Muzaffarpur_T065,retailer meeting,Vibrance Integral
REP_0226,2026-02-09,TER_0226,Muzaffarpur_T069,retailer meeting,Topik 15 WP
REP_0226,2026-02-15,TER_0226,Muzaffarpur_T065,retailer meeting,Alto 5 SC
REP_0226,2026-02-13,TER_0226,Muzaffarpur_T067,retailer meeting,Vibrance Integral
REP_0226,2026-02-09,TER_0226,Muzaffarpur_T064,retailer meeting,Movondo
REP_0226,2026-02-10,TER_0226,Muzaffarpur_T068,grower meeting,Vertimec 1.8 EC
REP_0226,2026-02-10,TER_0226,Muzaffarpur_T067,retailer meeting,Score 250 EC
REP_0226,2026-02-12,TER_0226,Muzaffarpur_T068,campaign_conducted,Cruiser 350 FS
REP_0226,2026-02-10,TER_0226,Muzaffarpur_T065,grower meeting,Tilt 250 EC
REP_0499,2026-02-04,TER_0499,Bharatpur_T177,campaign_conducted,Axial 50 EC
REP_0499,2026-02-05,TER_0499,Bharatpur_T175,campaign_conducted,Kavach 75 WP
REP_0481,2025-11-13,TER_0481,Kalaburagi_T142,grower meeting,Axial 50 EC
REP_0481,2025-11-12,TER_0481,Kalaburagi_T137,campaign_conducted,Kavach 75 WP
REP_0445,2026-01-05,TER_0445,Sirsa_T132,campaign_conducted,Actara 25 WG
REP_0445,2026-01-09,TER_0445,Sirsa_T132,campaign_conducted,Kavach 75 WP
REP_0445,2026-01-06,TER_0445,Sirsa_T130,grower meeting,Score 250 EC
REP_0445,2026-01-08,TER_0445,Sirsa_T138,campaign_conducted,Cruiser 350 FS
REP_0445,2026-01-11,TER_0445,Sirsa_T128,grower meeting,Tilt 250 EC
REP_0445,2026-01-05,TER_0445,Sirsa_T129,retailer meeting,Kavach 75 WP
REP_0349,2025-12-10,TER_0349,Kalaburagi_T093,grower meeting,Axial 50 EC
REP_0349,2025-12-14,TER_0349,Kalaburagi_T096,retailer meeting,Tilt 250 EC
REP_0349,2025-12-09,TER_0349,Kalaburagi_T094,campaign_conducted,Vibrance Integral
REP_0061,2025-11-09,TER_0061,Muzaffarpur_T019,retailer meeting,Actara 25 WG
REP_0061,2025-11-07,TER_0061,Muzaffarpur_T019,campaign_conducted,Kavach 75 WP
REP_0061,2025-11-07,TER_0061,Muzaffarpur_T009,retailer meeting,Movondo
REP_0061,2025-11-05,TER_0061,Muzaffarpur_T015,retailer meeting,Tilt 250 EC
REP_0061,2025-11-08,TER_0061,Muzaffarpur_T013,campaign_conducted,Kavach 75 WP
REP_0061,2025-11-05,TER_0061,Muzaffarpur_T011,retailer meeting,Amistar 250 SC
REP_0061,2025-11-03,TER_0061,Muzaffarpur_T010,retailer meeting,Actara 25 WG
REP_0061,2025-11-08,TER_0061,Muzaffarpur_T013,grower meeting,Alto 5 SC
REP_0061,2025-11-05,TER_0061,Muzaffarpur_T011,retailer meeting,Actara 25 WG
REP_0061,2025-11-08,TER_0061,Muzaffarpur_T012,retailer meeting,Amistar 250 SC
REP_0061,2025-11-04,TER_0061,Muzaffarpur_T019,grower meeting,Amistar 250 SC
REP_0061,2025-11-04,TER_0061,Muzaffarpur_T008,campaign_conducted,Score 250 EC
REP_0264,2026-02-18,TER_0264,Rohtak_T079,campaign_conducted,Axial 50 EC
REP_0264,2026-02-20,TER_0264,Rohtak_T087,campaign_conducted,Kavach 75 WP
REP_0306,2026-03-02,TER_0306,Kanpur_Nagar_T105,grower meeting,Actara 25 WG
REP_0306,2026-03-07,TER_0306,Kanpur_Nagar_T095,retailer meeting,Vertimec 1.8 EC
REP_0378,2025-10-08,TER_0378,Akola_T114,retailer meeting,Actara 25 WG
REP_0378,2025-10-07,TER_0378,Akola_T117,grower meeting,Kavach 75 WP
REP_0378,2025-10-08,TER_0378,Akola_T119,grower meeting,Cruiser 350 FS
REP_0378,2025-10-12,TER_0378,Akola_T117,retailer meeting,Score 250 EC
REP_0378,2025-10-08,TER_0378,Akola_T113,campaign_conducted,Cruiser 350 FS
REP_0378,2025-10-08,TER_0378,Akola_T119,retailer meeting,Movondo
REP_0407,2026-01-12,TER_0407,Sehore_T119,grower meeting,Actara 25 WG
REP_0407,2026-01-12,TER_0407,Sehore_T116,retailer meeting,Axial 50 EC
REP_0416,2025-10-01,TER_0416,Jaipur_T114,grower meeting,Kavach 75 WP
REP_0416,2025-10-05,TER_0416,Jaipur_T115,retailer meeting,Amistar 250 SC
REP_0416,2025-10-04,TER_0416,Jaipur_T123,campaign_conducted,Axial 50 EC
REP_0416,2025-09-30,TER_0416,Jaipur_T120,campaign_conducted,Vibrance Integral
REP_0416,2025-10-04,TER_0416,Jaipur_T117,campaign_conducted,Cruiser 350 FS
REP_0416,2025-10-02,TER_0416,Jaipur_T115,grower meeting,Cruiser 350 FS
REP_0416,2025-09-29,TER_0416,Jaipur_T119,grower meeting,Axial 50 EC
REP_0416,2025-10-02,TER_0416,Jaipur_T121,retailer meeting,Tilt 250 EC
REP_0416,2025-10-01,TER_0416,Jaipur_T116,retailer meeting,Axial 50 EC
REP_0272,2026-03-05,TER_0272,Bikaner_T080,campaign_conducted,Amistar 250 SC
REP_0272,2026-03-07,TER_0272,Bikaner_T081,campaign_conducted,Tilt 250 EC
REP_0388,2026-03-29,TER_0388,Patiala_T106,campaign_conducted,Actara 25 WG
REP_0388,2026-03-25,TER_0388,Patiala_T113,campaign_conducted,Cruiser 350 FS
REP_0388,2026-03-23,TER_0388,Patiala_T105,retailer meeting,Alto 5 SC
REP_0388,2026-03-27,TER_0388,Patiala_T103,campaign_conducted,Actara 25 WG
REP_0388,2026-03-29,TER_0388,Patiala_T104,campaign_conducted,Topik 15 WP
REP_0388,2026-03-28,TER_0388,Patiala_T105,campaign_conducted,Amistar 250 SC
REP_0388,2026-03-27,TER_0388,Patiala_T106,retailer meeting,Tilt 250 EC
REP_0388,2026-03-28,TER_0388,Patiala_T108,campaign_conducted,Tilt 250 EC
REP_0388,2026-03-24,TER_0388,Patiala_T105,retailer meeting,Alto 5 SC
REP_0086,2025-10-13,TER_0086,Jaipur_T022,retailer meeting,Vibrance Integral
REP_0086,2025-10-17,TER_0086,Jaipur_T021,campaign_conducted,Cruiser 350 FS
REP_0086,2025-10-17,TER_0086,Jaipur_T030,retailer meeting,Tilt 250 EC
REP_0086,2025-10-13,TER_0086,Jaipur_T027,retailer meeting,Cruiser 350 FS
REP_0191,2026-02-11,TER_0191,Nadia_T047,campaign_conducted,Amistar 250 SC
REP_0191,2026-02-14,TER_0191,Nadia_T045,campaign_conducted,Actara 25 WG
REP_0191,2026-02-09,TER_0191,Nadia_T049,campaign_conducted,Cruiser 350 FS
REP_0155,2026-03-01,TER_0155,Indore_T047,retailer meeting,Axial 50 EC
REP_0155,2026-02-26,TER_0155,Indore_T047,grower meeting,Tilt 250 EC
REP_0414,2025-10-15,TER_0414,Ludhiana_T123,campaign_conducted,Vertimec 1.8 EC
REP_0414,2025-10-16,TER_0414,Ludhiana_T120,grower meeting,Amistar 250 SC
REP_0414,2025-10-18,TER_0414,Ludhiana_T121,retailer meeting,Alto 5 SC
REP_0414,2025-10-15,TER_0414,Ludhiana_T125,campaign_conducted,Tilt 250 EC
REP_0136,2026-02-27,TER_0136,Bharatpur_T051,retailer meeting,Movondo
REP_0136,2026-02-24,TER_0136,Bharatpur_T053,retailer meeting,Score 250 EC
REP_0136,2026-02-23,TER_0136,Bharatpur_T044,grower meeting,Actara 25 WG
REP_0136,2026-02-27,TER_0136,Bharatpur_T048,retailer meeting,Alto 5 SC
REP_0136,2026-02-26,TER_0136,Bharatpur_T049,campaign_conducted,Tilt 250 EC
