retailer_id,territory_id,state,district,tehsil
RTL_01341,TER_0169,Rajasthan,Bharatpur,Bharatpur_T059
RTL_01342,TER_0169,Rajasthan,Bharatpur,Bharatpur_T059
RTL_01343,TER_0169,Rajasthan,Bharatpur,Bharatpur_T071
RTL_01344,TER_0169,Rajasthan,Bharatpur,Bharatpur_T065
RTL_01345,TER_0170,Maharashtra,Jalgaon,Jalgaon_T051
RTL_01346,TER_0170,Maharashtra,Jalgaon,Jalgaon_T054
RTL_01347,TER_0170,Maharashtra,Jalgaon,Jalgaon_T053
RTL_01348,TER_0170,Maharashtra,Jalgaon,Jalgaon_T055
RTL_01349,TER_0170,Maharashtra,Jalgaon,Jalgaon_T057
RTL_01350,TER_0170,Maharashtra,Jalgaon,Jalgaon_T051
RTL_01351,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T066
RTL_01352,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T062
RTL_01353,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T060
RTL_01354,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T066
RTL_01355,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T063
RTL_01356,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T059
RTL_01357,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T067
RTL_01358,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T067
RTL_01359,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T058
RTL_01360,TER_0171,Uttar Pradesh,Lucknow,Lucknow_T065
RTL_01361,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T052
RTL_01362,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T048
RTL_01363,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T055
RTL_01364,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T055
RTL_01365,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T055
RTL_01366,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T055
RTL_01367,TER_0172,Madhya Pradesh,Ratlam,Ratlam_T055
RTL_01368,TER_0173,Rajasthan,Bikaner,Bikaner_T044
RTL_01369,TER_0173,Rajasthan,Bikaner,Bikaner_T050
RTL_01370,TER_0173,Rajasthan,Bikaner,Bikaner_T051
RTL_01371,TER_0173,Rajasthan,Bikaner,Bikaner_T044
RTL_01372,TER_0173,Rajasthan,Bikaner,Bikaner_T054
RTL_01373,TER_0173,Rajasthan,Bikaner,Bikaner_T050
RTL_01374,TER_0173,Rajasthan,Bikaner,Bikaner_T049
RTL_01375,TER_0173,Rajasthan,Bikaner,Bikaner_T048
RTL_01376,TER_0173,Rajasthan,Bikaner,Bikaner_T055
RTL_01377,TER_0173,Rajasthan,Bikaner,Bikaner_T044
RTL_01378,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T064
RTL_01379,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T060
RTL_01380,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T064
RTL_01381,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T062
RTL_01382,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T070
RTL_01383,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T069
RTL_01384,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T069
RTL_01385,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T060
RTL_01386,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T068
RTL_01387,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T070
RTL_01388,TER_0175,Rajasthan,Sikar,Sikar_T057
RTL_01389,TER_0175,Rajasthan,Sikar,Sikar_T054
RTL_01390,TER_0175,Rajasthan,Sikar,Sikar_T052
RTL_01391,TER_0175,Rajasthan,Sikar,Sikar_T057
RTL_01392,TER_0175,Rajasthan,Sikar,Sikar_T060
RTL_01393,TER_0175,Rajasthan,Sikar,Sikar_T057
RTL_01394,TER_0175,Rajasthan,Sikar,Sikar_T054
RTL_01395,TER_0176,Madhya Pradesh,Sehore,Sehore_T058
RTL_01396,TER_0176,Madhya Pradesh,Sehore,Sehore_T058
RTL_01397,TER_0176,Madhya Pradesh,Sehore,Sehore_T057
RTL_01398,TER_0176,Madhya Pradesh,Sehore,Sehore_T055
RTL_01399,TER_0176,Madhya Pradesh,Sehore,Sehore_T057
RTL_01400,TER_0176,Madhya Pradesh,Sehore,Sehore_T055
RTL_01401,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T061
RTL_01402,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T057
RTL_01403,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T062
RTL_01404,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T057
RTL_01405,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T056
RTL_01406,TER_0177,Gujarat,Ahmedabad,Ahmedabad_T061
RTL_01407,TER_0178,Uttar Pradesh,Agra,Agra_T058
RTL_01408,TER_0178,Uttar Pradesh,Agra,Agra_T051
RTL_01409,TER_0178,Uttar Pradesh,Agra,Agra_T055
RTL_01410,TER_0178,Uttar Pradesh,Agra,Agra_T054
RTL_01411,TER_0178,Uttar Pradesh,Agra,Agra_T051
RTL_01412,TER_0178,Uttar Pradesh,Agra,Agra_T054
RTL_01413,TER_0178,Uttar Pradesh,Agra,Agra_T051
RTL_01414,TER_0178,Uttar Pradesh,Agra,Agra_T056
RTL_01415,TER_0178,Uttar Pradesh,Agra,Agra_T055
RTL_01416,TER_0178,Uttar Pradesh,Agra,Agra_T059
RTL_01417,TER_0179,West Bengal,Bardhaman,Bardhaman_T057
RTL_01418,TER_0179,West Bengal,Bardhaman,Bardhaman_T059
RTL_01419,TER_0179,West Bengal,Bardhaman,Bardhaman_T058
RTL_01420,TER_0179,West Bengal,Bardhaman,Bardhaman_T055
RTL_01421,TER_0179,West Bengal,Bardhaman,Bardhaman_T051
RTL_01422,TER_0179,West Bengal,Bardhaman,Bardhaman_T061
RTL_01423,TER_0179,West Bengal,Bardhaman,Bardhaman_T054
RTL_01424,TER_0179,West Bengal,Bardhaman,Bardhaman_T055
RTL_01425,TER_0179,West Bengal,Bardhaman,Bardhaman_T056
RTL_01426,TER_0180,Maharashtra,Akola,Akola_T057
RTL_01427,TER_0180,Maharashtra,Akola,Akola_T067
RTL_01428,TER_0180,Maharashtra,Akola,Akola_T062
RTL_01429,TER_0180,Maharashtra,Akola,Akola_T061
RTL_01430,TER_0180,Maharashtra,Akola,Akola_T058
RTL_01431,TER_0180,Maharashtra,Akola,Akola_T062
RTL_01432,TER_0180,Maharashtra,Akola,Akola_T063
RTL_01433,TER_0180,Maharashtra,Akola,Akola_T063
RTL_01434,TER_0180,Maharashtra,Akola,Akola_T068
RTL_01435,TER_0180,Maharashtra,Akola,Akola_T064
RTL_01436,TER_0181,Haryana,Sirsa,Sirsa_T053
RTL_01437,TER_0181,Haryana,Sirsa,Sirsa_T052
RTL_01438,TER_0181,Haryana,Sirsa,Sirsa_T049
RTL_01439,TER_0181,Haryana,Sirsa,Sirsa_T054
RTL_01440,TER_0181,Haryana,Sirsa,Sirsa_T058
RTL_01441,TER_0181,Haryana,Sirsa,Sirsa_T054
RTL_01442,TER_0181,Haryana,Sirsa,Sirsa_T052
RTL_01443,TER_0181,Haryana,Sirsa,Sirsa_T055
RTL_01444,TER_0181,Haryana,Sirsa,Sirsa_T051
RTL_01445,TER_0181,Haryana,Sirsa,Sirsa_T048
RTL_01446,TER_0182,Maharashtra,Amravati,Amravati_T062
RTL_01447,TER_0182,Maharashtra,Amravati,Amravati_T057
RTL_01448,TER_0182,Maharashtra,Amravati,Amravati_T052
RTL_01449,TER_0182,Maharashtra,Amravati,Amravati_T057
RTL_01450,TER_0182,Maharashtra,Amravati,Amravati_T060
RTL_01451,TER_0182,Maharashtra,Amravati,Amravati_T053
RTL_01452,TER_0182,Maharashtra,Amravati,Amravati_T059
RTL_01453,TER_0182,Maharashtra,Amravati,Amravati_T055
RTL_01454,TER_0182,Maharashtra,Amravati,Amravati_T056
RTL_01455,TER_0182,Maharashtra,Amravati,Amravati_T052
RTL_01456,TER_0183,Punjab,Ludhiana,Ludhiana_T046
RTL_01457,TER_0183,Punjab,Ludhiana,Ludhiana_T048
RTL_01458,TER_0183,Punjab,Ludhiana,Ludhiana_T051
RTL_01459,TER_0183,Punjab,Ludhiana,Ludhiana_T048
RTL_01460,TER_0183,Punjab,Ludhiana,Ludhiana_T048
RTL_01461,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T049
RTL_01462,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T050
RTL_01463,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T051
RTL_01464,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T049
RTL_01465,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T047
RTL_01466,TER_0184,Karnataka,Kalaburagi,Kalaburagi_T051
RTL_01467,TER_0185,Rajasthan,Jaipur,Jaipur_T049
RTL_01468,TER_0185,Rajasthan,Jaipur,Jaipur_T048
RTL_01469,TER_0185,Rajasthan,Jaipur,Jaipur_T049
RTL_01470,TER_0185,Rajasthan,Jaipur,Jaipur_T046
RTL_01471,TER_0185,Rajasthan,Jaipur,Jaipur_T051
RTL_01472,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T065
RTL_01473,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T069
RTL_01474,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T066
RTL_01475,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T064
RTL_01476,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T070
RTL_01477,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T060
RTL_01478,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T061
RTL_01479,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T070
RTL_01480,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T070
RTL_01481,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T066
RTL_01482,TER_0187,Punjab,Bathinda,Bathinda_T062
RTL_01483,TER_0187,Punjab,Bathinda,Bathinda_T065
RTL_01484,TER_0187,Punjab,Bathinda,Bathinda_T067
RTL_01485,TER_0187,Punjab,Bathinda,Bathinda_T059
RTL_01486,TER_0187,Punjab,Bathinda,Bathinda_T057
RTL_01487,TER_0187,Punjab,Bathinda,Bathinda_T059
RTL_01488,TER_0187,Punjab,Bathinda,Bathinda_T066
RTL_01489,TER_0187,Punjab,Bathinda,Bathinda_T067
RTL_01490,TER_0187,Punjab,Bathinda,Bathinda_T064
RTL_01491,TER_0188,Madhya Pradesh,Indore,Indore_T048
RTL_01492,TER_0188,Madhya Pradesh,Indore,Indore_T049
RTL_01493,TER_0188,Madhya Pradesh,Indore,Indore_T048
RTL_01494,TER_0188,Madhya Pradesh,Indore,Indore_T049
RTL_01495,TER_0188,Madhya Pradesh,Indore,Indore_T054
RTL_01496,TER_0188,Madhya Pradesh,Indore,Indore_T053
RTL_01497,TER_0189,Gujarat,Rajkot,Rajkot_T046
RTL_01498,TER_0189,Gujarat,Rajkot,Rajkot_T046
RTL_01499,TER_0189,Gujarat,Rajkot,Rajkot_T047
RTL_01500,TER_0189,Gujarat,Rajkot,Rajkot_T041
RTL_01501,TER_0189,Gujarat,Rajkot,Rajkot_T043
RTL_01502,TER_0189,Gujarat,Rajkot,Rajkot_T048
RTL_01503,TER_0189,Gujarat,Rajkot,Rajkot_T046
RTL_01504,TER_0190,Punjab,Patiala,Patiala_T043
RTL_01505,TER_0190,Punjab,Patiala,Patiala_T045
RTL_01506,TER_0190,Punjab,Patiala,Patiala_T039
RTL_01507,TER_0190,Punjab,Patiala,Patiala_T040
RTL_01508,TER_0190,Punjab,Patiala,Patiala_T046
RTL_01509,TER_0190,Punjab,Patiala,Patiala_T043
RTL_01510,TER_0190,Punjab,Patiala,Patiala_T044
RTL_01511,TER_0191,West Bengal,Nadia,Nadia_T046
RTL_01512,TER_0191,West Bengal,Nadia,Nadia_T045
RTL_01513,TER_0191,West Bengal,Nadia,Nadia_T044
RTL_01514,TER_0191,West Bengal,Nadia,Nadia_T042
RTL_01515,TER_0191,West Bengal,Nadia,Nadia_T041
RTL_01516,TER_0191,West Bengal,Nadia,Nadia_T043
RTL_01517,TER_0191,West Bengal,Nadia,Nadia_T048
RTL_01518,TER_0192,Haryana,Karnal,Karnal_T058
RTL_01519,TER_0192,Haryana,Karnal,Karnal_T056
RTL_01520,TER_0192,Haryana,Karnal,Karnal_T058
RTL_01521,TER_0192,Haryana,Karnal,Karnal_T051
RTL_01522,TER_0192,Haryana,Karnal,Karnal_T054
RTL_01523,TER_0192,Haryana,Karnal,Karnal_T062
RTL_01524,TER_0192,Haryana,Karnal,Karnal_T054
RTL_01525,TER_0192,Haryana,Karnal,Karnal_T061
RTL_01526,TER_0192,Haryana,Karnal,Karnal_T057
RTL_01527,TER_0192,Haryana,Karnal,Karnal_T053
RTL_01528,TER_0192,Haryana,Karnal,Karnal_T059
RTL_01529,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T055
RTL_01530,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T062
RTL_01531,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T058
RTL_01532,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T054
RTL_01533,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T052
RTL_01534,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T053
RTL_01535,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T052
RTL_01536,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T058
RTL_01537,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T053
RTL_01538,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T062
RTL_01539,TER_0194,Karnataka,Vijayapura,Vijayapura_T053
RTL_01540,TER_0194,Karnataka,Vijayapura,Vijayapura_T047
RTL_01541,TER_0194,Karnataka,Vijayapura,Vijayapura_T051
RTL_01542,TER_0194,Karnataka,Vijayapura,Vijayapura_T051
RTL_01543,TER_0194,Karnataka,Vijayapura,Vijayapura_T047
RTL_01544,TER_0194,Karnataka,Vijayapura,Vijayapura_T050
RTL_01545,TER_0195,Uttar Pradesh,Meerut,Meerut_T057
RTL_01546,TER_0195,Uttar Pradesh,Meerut,Meerut_T055
RTL_01547,TER_0195,Uttar Pradesh,Meerut,Meerut_T064
RTL_01548,TER_0195,Uttar Pradesh,Meerut,Meerut_T064
RTL_01549,TER_0195,Uttar Pradesh,Meerut,Meerut_T064
RTL_01550,TER_0195,Uttar Pradesh,Meerut,Meerut_T063
RTL_01551,TER_0195,Uttar Pradesh,Meerut,Meerut_T055
RTL_01552,TER_0195,Uttar Pradesh,Meerut,Meerut_T058
RTL_01553,TER_0195,Uttar Pradesh,Meerut,Meerut_T061
RTL_01554,TER_0195,Uttar Pradesh,Meerut,Meerut_T056
RTL_01555,TER_0196,Gujarat,Mehsana,Mehsana_T047
RTL_01556,TER_0196,Gujarat,Mehsana,Mehsana_T049
RTL_01557,TER_0196,Gujarat,Mehsana,Mehsana_T048
RTL_01558,TER_0196,Gujarat,Mehsana,Mehsana_T049
RTL_01559,TER_0196,Gujarat,Mehsana,Mehsana_T053
RTL_01560,TER_0196,Gujarat,Mehsana,Mehsana_T046
RTL_01561,TER_0197,Punjab,Amritsar,Amritsar_T060
RTL_01562,TER_0197,Punjab,Amritsar,Amritsar_T063
RTL_01563,TER_0197,Punjab,Amritsar,Amritsar_T064
RTL_01564,TER_0197,Punjab,Amritsar,Amritsar_T060
RTL_01565,TER_0197,Punjab,Amritsar,Amritsar_T062
RTL_01566,TER_0197,Punjab,Amritsar,Amritsar_T063
RTL_01567,TER_0197,Punjab,Amritsar,Amritsar_T057
RTL_01568,TER_0197,Punjab,Amritsar,Amritsar_T064
RTL_01569,TER_0198,Haryana,Rohtak,Rohtak_T053
RTL_01570,TER_0198,Haryana,Rohtak,Rohtak_T053
RTL_01571,TER_0198,Haryana,Rohtak,Rohtak_T056
RTL_01572,TER_0198,Haryana,Rohtak,Rohtak_T058
RTL_01573,TER_0198,Haryana,Rohtak,Rohtak_T063
RTL_01574,TER_0198,Haryana,Rohtak,Rohtak_T063
RTL_01575,TER_0198,Haryana,Rohtak,Rohtak_T059
RTL_01576,TER_0198,Haryana,Rohtak,Rohtak_T060
RTL_01577,TER_0198,Haryana,Rohtak,Rohtak_T058
RTL_01578,TER_0198,Haryana,Rohtak,Rohtak_T064
RTL_01579,TER_0199,Bihar,Patna,Patna_T076
RTL_01580,TER_0199,Bihar,Patna,Patna_T071
RTL_01581,TER_0199,Bihar,Patna,Patna_T072
RTL_01582,TER_0199,Bihar,Patna,Patna_T075
RTL_01583,TER_0199,Bihar,Patna,Patna_T071
RTL_01584,TER_0199,Bihar,Patna,Patna_T077
RTL_01585,TER_0199,Bihar,Patna,Patna_T077
RTL_01586,TER_0200,Haryana,Hisar,Hisar_T066
RTL_01587,TER_0200,Haryana,Hisar,Hisar_T065
RTL_01588,TER_0200,Haryana,Hisar,Hisar_T063
RTL_01589,TER_0200,Haryana,Hisar,Hisar_T062
RTL_01590,TER_0200,Haryana,Hisar,Hisar_T067
RTL_01591,TER_0200,Haryana,Hisar,Hisar_T067
RTL_01592,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T073
RTL_01593,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T075
RTL_01594,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T074
RTL_01595,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T067
RTL_01596,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T077
RTL_01597,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T067
RTL_01598,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T071
RTL_01599,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T073
RTL_01600,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T065
RTL_01601,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T066
RTL_01602,TER_0202,Rajasthan,Bharatpur,Bharatpur_T080
RTL_01603,TER_0202,Rajasthan,Bharatpur,Bharatpur_T074
RTL_01604,TER_0202,Rajasthan,Bharatpur,Bharatpur_T076
RTL_01605,TER_0202,Rajasthan,Bharatpur,Bharatpur_T074
RTL_01606,TER_0202,Rajasthan,Bharatpur,Bharatpur_T074
RTL_01607,TER_0202,Rajasthan,Bharatpur,Bharatpur_T077
RTL_01608,TER_0202,Rajasthan,Bharatpur,Bharatpur_T083
RTL_01609,TER_0202,Rajasthan,Bharatpur,Bharatpur_T075
RTL_01610,TER_0202,Rajasthan,Bharatpur,Bharatpur_T077
RTL_01611,TER_0202,Rajasthan,Bharatpur,Bharatpur_T080
RTL_01612,TER_0202,Rajasthan,Bharatpur,Bharatpur_T076
RTL_01613,TER_0203,Maharashtra,Jalgaon,Jalgaon_T065
RTL_01614,TER_0203,Maharashtra,Jalgaon,Jalgaon_T059
RTL_01615,TER_0203,Maharashtra,Jalgaon,Jalgaon_T061
RTL_01616,TER_0203,Maharashtra,Jalgaon,Jalgaon_T060
RTL_01617,TER_0203,Maharashtra,Jalgaon,Jalgaon_T064
RTL_01618,TER_0203,Maharashtra,Jalgaon,Jalgaon_T063
RTL_01619,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T072
RTL_01620,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T071
RTL_01621,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T075
RTL_01622,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T072
RTL_01623,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T074
RTL_01624,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T064
RTL_01625,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T057
RTL_01626,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T064
RTL_01627,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T066
RTL_01628,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T058
RTL_01629,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T065
RTL_01630,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T065
RTL_01631,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T058
RTL_01632,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T058
RTL_01633,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T066
RTL_01634,TER_0205,Madhya Pradesh,Ratlam,Ratlam_T065
RTL_01635,TER_0206,Rajasthan,Bikaner,Bikaner_T062
RTL_01636,TER_0206,Rajasthan,Bikaner,Bikaner_T061
RTL_01637,TER_0206,Rajasthan,Bikaner,Bikaner_T059
RTL_01638,TER_0206,Rajasthan,Bikaner,Bikaner_T061
RTL_01639,TER_0206,Rajasthan,Bikaner,Bikaner_T057
RTL_01640,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T077
RTL_01641,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T077
RTL_01642,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T071
RTL_01643,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T071
RTL_01644,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T071
RTL_01645,TER_0207,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T076
RTL_01646,TER_0208,Rajasthan,Sikar,Sikar_T065
RTL_01647,TER_0208,Rajasthan,Sikar,Sikar_T064
RTL_01648,TER_0208,Rajasthan,Sikar,Sikar_T067
RTL_01649,TER_0208,Rajasthan,Sikar,Sikar_T061
RTL_01650,TER_0208,Rajasthan,Sikar,Sikar_T068
RTL_01651,TER_0208,Rajasthan,Sikar,Sikar_T069
RTL_01652,TER_0208,Rajasthan,Sikar,Sikar_T065
RTL_01653,TER_0209,Madhya Pradesh,Sehore,Sehore_T063
RTL_01654,TER_0209,Madhya Pradesh,Sehore,Sehore_T066
RTL_01655,TER_0209,Madhya Pradesh,Sehore,Sehore_T062
RTL_01656,TER_0209,Madhya Pradesh,Sehore,Sehore_T065
RTL_01657,TER_0209,Madhya Pradesh,Sehore,Sehore_T063
RTL_01658,TER_0209,Madhya Pradesh,Sehore,Sehore_T066
RTL_01659,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T064
RTL_01660,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T074
RTL_01661,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T063
RTL_01662,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T065
RTL_01663,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T070
RTL_01664,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T069
RTL_01665,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T070
RTL_01666,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T070
RTL_01667,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T066
RTL_01668,TER_0210,Gujarat,Ahmedabad,Ahmedabad_T068
RTL_01669,TER_0211,Uttar Pradesh,Agra,Agra_T072
RTL_01670,TER_0211,Uttar Pradesh,Agra,Agra_T065
RTL_01671,TER_0211,Uttar Pradesh,Agra,Agra_T068
RTL_01672,TER_0211,Uttar Pradesh,Agra,Agra_T074
RTL_01673,TER_0211,Uttar Pradesh,Agra,Agra_T068
RTL_01674,TER_0211,Uttar Pradesh,Agra,Agra_T074
RTL_01675,TER_0211,Uttar Pradesh,Agra,Agra_T068
RTL_01676,TER_0211,Uttar Pradesh,Agra,Agra_T069
RTL_01677,TER_0211,Uttar Pradesh,Agra,Agra_T065
RTL_01678,TER_0211,Uttar Pradesh,Agra,Agra_T075
RTL_01679,TER_0212,West Bengal,Bardhaman,Bardhaman_T067
RTL_01680,TER_0212,West Bengal,Bardhaman,Bardhaman_T070
RTL_01681,TER_0212,West Bengal,Bardhaman,Bardhaman_T070
RTL_01682,TER_0212,West Bengal,Bardhaman,Bardhaman_T063
RTL_01683,TER_0212,West Bengal,Bardhaman,Bardhaman_T067
RTL_01684,TER_0212,West Bengal,Bardhaman,Bardhaman_T065
RTL_01685,TER_0212,West Bengal,Bardhaman,Bardhaman_T069
RTL_01686,TER_0212,West Bengal,Bardhaman,Bardhaman_T063
RTL_01687,TER_0212,West Bengal,Bardhaman,Bardhaman_T066
RTL_01688,TER_0212,West Bengal,Bardhaman,Bardhaman_T069
RTL_01689,TER_0213,Maharashtra,Akola,Akola_T072
RTL_01690,TER_0213,Maharashtra,Akola,Akola_T071
RTL_01691,TER_0213,Maharashtra,Akola,Akola_T070
RTL_01692,TER_0213,Maharashtra,Akola,Akola_T069
RTL_01693,TER_0213,Maharashtra,Akola,Akola_T073
RTL_01694,TER_0213,Maharashtra,Akola,Akola_T075
RTL_01695,TER_0213,Maharashtra,Akola,Akola_T075
RTL_01696,TER_0214,Haryana,Sirsa,Sirsa_T062
RTL_01697,TER_0214,Haryana,Sirsa,Sirsa_T061
RTL_01698,TER_0214,Haryana,Sirsa,Sirsa_T064
RTL_01699,TER_0214,Haryana,Sirsa,Sirsa_T068
RTL_01700,TER_0214,Haryana,Sirsa,Sirsa_T070
RTL_01701,TER_0214,Haryana,Sirsa,Sirsa_T064
RTL_01702,TER_0214,Haryana,Sirsa,Sirsa_T062
RTL_01703,TER_0214,Haryana,Sirsa,Sirsa_T061
RTL_01704,TER_0214,Haryana,Sirsa,Sirsa_T066
RTL_01705,TER_0214,Haryana,Sirsa,Sirsa_T067
RTL_01706,TER_0215,Maharashtra,Amravati,Amravati_T067
RTL_01707,TER_0215,Maharashtra,Amravati,Amravati_T067
RTL_01708,TER_0215,Maharashtra,Amravati,Amravati_T066
RTL_01709,TER_0215,Maharashtra,Amravati,Amravati_T067
RTL_01710,TER_0215,Maharashtra,Amravati,Amravati_T064
RTL_01711,TER_0216,Punjab,Ludhiana,Ludhiana_T053
RTL_01712,TER_0216,Punjab,Ludhiana,Ludhiana_T058
RTL_01713,TER_0216,Punjab,Ludhiana,Ludhiana_T059
RTL_01714,TER_0216,Punjab,Ludhiana,Ludhiana_T055
RTL_01715,TER_0216,Punjab,Ludhiana,Ludhiana_T055
RTL_01716,TER_0216,Punjab,Ludhiana,Ludhiana_T057
RTL_01717,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T053
RTL_01718,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T053
RTL_01719,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T057
RTL_01720,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T060
RTL_01721,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T062
RTL_01722,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T063
RTL_01723,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T063
RTL_01724,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T060
RTL_01725,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T057
RTL_01726,TER_0217,Karnataka,Kalaburagi,Kalaburagi_T061
RTL_01727,TER_0218,Rajasthan,Jaipur,Jaipur_T052
RTL_01728,TER_0218,Rajasthan,Jaipur,Jaipur_T052
RTL_01729,TER_0218,Rajasthan,Jaipur,Jaipur_T055
RTL_01730,TER_0218,Rajasthan,Jaipur,Jaipur_T053
RTL_01731,TER_0218,Rajasthan,Jaipur,Jaipur_T054
RTL_01732,TER_0219,Madhya Pradesh,Ujjain,Ujjain_T083
RTL_01733,TER_0219,Madhya Pradesh,Ujjain,Ujjain_T077
RTL_01734,TER_0219,Madhya Pradesh,Ujjain,Ujjain_T078
